age,eduyrs,home,skills,daily,inc4
65,9,Yes,8,1,Lowest
23,17,Yes,12,1,Mid-high
69,17,Yes,7,1,Highest
30,16,Yes,12,1,Highest
62,9,Yes,0,0,Mid-high
40,13,Yes,8,1,Highest
52,15,Yes,12,1,Highest
30,13,Yes,7,1,Mid-high
28,14,Yes,12,1,Lowest
70,17,Yes,9,1,Mid-low
40,12,Yes,8,1,Mid-high
63,8,Yes,7,1,Lowest
41,20,Yes,6,1,Mid-high
90,14,Yes,3,0,Highest
44,13,Yes,5,1,Mid-high
67,23,Yes,1,1,Highest
74,14,Yes,7,1,Mid-high
43,14,Yes,7,1,Lowest
53,15,Yes,6,1,Lowest
27,16,Yes,10,0,Mid-high
39,17,Yes,10,0,Highest
43,14,Yes,6,0,Mid-high
80,20,Yes,2,1,Highest
26,19,Yes,12,1,Highest
39,13,Yes,3,1,Mid-high
67,16,Yes,8,1,Highest
49,15,Yes,1,0,Mid-high
68,18,Yes,2,0,Mid-high
58,12,Yes,1,1,Mid-high
66,11,Yes,6,0,Mid-high
32,15,Yes,12,1,Mid-low
50,15,Yes,12,1,Highest
54,17,Yes,12,1,Mid-low
77,20,Yes,9,1,Highest
69,12,Yes,0,0,Lowest
50,17,Yes,4,1,Highest
86,14,Yes,2,0,Lowest
61,13,Yes,12,1,Lowest
36,19,Yes,8,1,Mid-low
26,14,Yes,9,1,Mid-low
33,17,Yes,11,1,Mid-high
73,23,Yes,2,0,Highest
30,17,Yes,12,1,Lowest
72,7,Yes,3,0,Mid-high
78,9,Yes,4,1,Highest
58,14,No,12,1,Highest
24,15,Yes,8,1,Lowest
66,14,Yes,12,1,Mid-high
22,13,Yes,2,1,Lowest
33,13,Yes,12,1,Highest
60,12,Yes,7,1,Mid-high
52,14,Yes,12,1,Highest
50,14,Yes,9,0,Mid-high
49,14,Yes,6,1,Mid-high
65,10,Yes,10,1,Highest
67,18,Yes,3,1,Mid-low
32,11,Yes,2,1,Lowest
89,20,No,0,0,Mid-high
59,11,Yes,4,1,Mid-low
85,8,No,0,0,Mid-low
59,10,Yes,4,0,Mid-low
29,16,Yes,9,1,Mid-low
39,12,Yes,11,1,Mid-low
22,15,Yes,8,1,Highest
67,12,Yes,7,1,Highest
35,15,Yes,2,1,Mid-high
61,14,No,0,0,Lowest
75,9,No,0,0,Lowest
34,17,Yes,6,1,Mid-low
69,5,No,0,0,Lowest
60,18,Yes,3,0,Lowest
32,12,Yes,12,1,Mid-low
77,8,No,0,0,Mid-high
54,9,Yes,8,1,Mid-high
75,8,No,0,0,Mid-high
69,9,No,0,0,Mid-high
52,13,Yes,4,0,Lowest
51,13,Yes,2,1,Lowest
68,12,Yes,6,1,Highest
60,11,Yes,999,0,Lowest
64,20,Yes,8,1,Highest
72,14,Yes,2,1,Lowest
86,10,Yes,2,1,Mid-high
58,13,Yes,7,1,Highest
62,15,Yes,5,0,Highest
60,10,Yes,2,1,Mid-low
55,12,Yes,4,1,Lowest
26,16,Yes,12,1,Lowest
51,12,Yes,10,1,Highest
47,7,No,0,0,Mid-low
44,12,Yes,2,0,Lowest
46,10,Yes,8,1,Highest
55,12,Yes,10,0,Lowest
54,16,Yes,11,1,Lowest
65,13,Yes,5,1,Mid-low
81,14,No,0,0,Mid-high
22,16,Yes,12,1,Highest
58,7,Yes,7,1,Lowest
80,9,Yes,2,1,Mid-high
29,11,Yes,6,1,Mid-low
28,15,Yes,3,1,Lowest
50,14,Yes,5,1,Mid-high
46,17,Yes,12,1,Highest
43,18,Yes,9,1,Highest
75,16,Yes,0,1,Mid-high
37,10,Yes,7,0,Highest
64,18,Yes,6,1,Highest
85,6,Yes,4,0,Mid-high
77,8,Yes,999,0,Mid-high
18,13,Yes,9,1,Lowest
72,21,Yes,999,1,Lowest
36,9,Yes,7,1,Lowest
36,11,Yes,8,1,Mid-high
18,12,Yes,8,1,Mid-high
49,12,Yes,10,1,Mid-high
58,17,Yes,12,1,Highest
75,12,No,0,0,Mid-high
49,5,Yes,0,0,Lowest
40,12,Yes,6,1,Mid-low
45,15,Yes,12,1,Highest
50,8,Yes,4,1,Lowest
54,13,Yes,2,1,Mid-low
83,8,No,0,0,Lowest
29,17,Yes,6,1,Mid-high
84,8,No,0,0,Lowest
55,10,Yes,12,1,Mid-high
38,14,Yes,9,1,Highest
52,15,Yes,7,1,Highest
31,18,Yes,12,1,Mid-low
47,15,Yes,7,1,Highest
74,13,Yes,2,1,Mid-high
60,13,Yes,9,1,Mid-high
73,10,Yes,2,0,Lowest
86,10,No,0,0,Lowest
78,9,No,0,0,Lowest
71,16,Yes,999,1,Highest
27,20,Yes,11,1,Highest
34,13,Yes,5,1,Lowest
33,14,Yes,12,1,Highest
53,15,Yes,2,1,Mid-high
46,9,Yes,0,0,Mid-low
35,12,Yes,10,1,Mid-high
66,17,Yes,12,1,Highest
69,11,Yes,0,0,Highest
41,17,Yes,8,1,Highest
77,7,Yes,0,0,Mid-low
62,11,Yes,4,0,Mid-high
64,13,Yes,3,1,Mid-high
70,17,Yes,2,1,Mid-high
30,18,Yes,6,1,Mid-high
32,9,Yes,4,1,Mid-low
79,12,Yes,1,0,Mid-low
29,16,Yes,11,1,Lowest
44,13,Yes,9,1,Highest
32,19,Yes,7,1,Mid-high
77,21,Yes,999,1,Mid-low
63,20,Yes,9,0,Highest
25,17,Yes,999,1,Mid-high
70,15,Yes,0,0,Mid-high
20,12,Yes,3,1,Mid-high
40,19,Yes,12,1,Highest
72,8,No,0,0,Mid-high
51,12,Yes,6,1,Highest
36,14,Yes,9,1,Mid-low
65,16,Yes,9,1,Highest
53,10,Yes,3,1,Mid-high
42,16,Yes,8,1,Mid-low
28,16,Yes,6,1,Lowest
36,15,Yes,11,1,Mid-high
43,13,Yes,9,1,Highest
72,9,Yes,3,0,Mid-low
49,13,Yes,9,1,Highest
31,18,Yes,12,1,Mid-low
18,12,Yes,12,1,Highest
45,17,Yes,10,1,Highest
37,20,Yes,9,0,Lowest
48,12,Yes,4,1,Highest
35,14,Yes,2,1,Highest
88,5,No,0,0,Lowest
32,17,Yes,9,1,Mid-low
47,9,Yes,2,0,Mid-low
48,13,Yes,6,1,Mid-high
42,16,Yes,3,0,Highest
57,9,Yes,0,0,Mid-low
41,14,Yes,11,1,Highest
51,15,Yes,6,1,Mid-low
64,20,Yes,8,1,Mid-low
38,13,Yes,8,1,Mid-low
30,12,Yes,6,1,Mid-high
42,13,Yes,8,1,Lowest
37,13,Yes,7,1,Mid-high
27,13,Yes,10,1,Mid-high
72,18,Yes,11,1,Highest
39,12,Yes,8,1,Lowest
85,7,No,0,0,Lowest
68,10,Yes,9,1,Highest
41,11,Yes,999,1,Mid-high
63,8,No,0,0,Lowest
63,5,No,0,0,Lowest
71,18,Yes,3,1,Mid-low
40,15,Yes,7,1,Mid-low
39,14,Yes,9,1,Highest
62,18,Yes,5,0,Lowest
46,12,Yes,12,0,Mid-low
69,17,Yes,12,1,Highest
51,7,Yes,11,0,Mid-high
52,15,Yes,12,1,Mid-low
26,23,Yes,10,1,Lowest
25,12,Yes,6,1,Lowest
53,12,Yes,999,1,Highest
44,15,Yes,2,1,Highest
50,20,Yes,12,0,Highest
32,19,Yes,5,1,Highest
41,16,Yes,8,1,Highest
57,11,Yes,3,1,Mid-high
18,18,Yes,6,0,Mid-high
76,10,Yes,12,1,Lowest
26,14,Yes,7,0,Highest
58,12,Yes,999,1,Mid-low
66,14,Yes,2,1,Mid-low
74,11,Yes,6,1,Mid-high
60,11,Yes,0,0,Highest
45,10,Yes,8,1,Mid-high
69,10,Yes,9,1,Highest
54,17,Yes,12,1,Mid-high
49,20,Yes,12,1,Highest
51,19,Yes,10,1,Mid-high
22,12,Yes,12,1,Highest
58,6,Yes,10,0,Mid-high
57,8,Yes,2,0,Lowest
75,10,Yes,7,1,Highest
48,18,Yes,12,1,Highest
48,7,Yes,999,1,Lowest
63,11,Yes,3,0,Lowest
25,9,Yes,0,0,Mid-low
40,17,Yes,12,1,Highest
55,18,Yes,11,1,Highest
68,10,No,0,0,Lowest
80,11,Yes,9,1,Mid-low
48,12,Yes,7,1,Mid-low
54,10,No,0,0,Highest
69,12,Yes,0,0,Mid-low
62,14,Yes,8,1,Highest
51,16,Yes,7,1,Mid-high
53,9,Yes,1,0,Highest
48,12,Yes,9,1,Lowest
42,17,Yes,7,1,Highest
50,12,Yes,7,1,Highest
45,17,Yes,9,1,Highest
51,13,Yes,0,0,Mid-high
60,14,Yes,12,0,Mid-high
45,20,Yes,7,0,Lowest
59,15,Yes,12,1,Lowest
46,16,Yes,5,1,Mid-high
27,14,Yes,7,0,Lowest
76,17,Yes,6,0,Highest
47,23,Yes,7,1,Lowest
32,13,Yes,999,1,Lowest
53,11,Yes,7,0,Lowest
36,18,Yes,6,1,Highest
78,7,No,0,0,Lowest
24,17,Yes,12,1,Highest
57,17,Yes,5,0,Mid-low
64,11,Yes,8,1,Lowest
40,11,Yes,7,1,Lowest
48,17,Yes,9,1,Mid-low
30,18,Yes,12,1,Lowest
48,17,Yes,8,0,Mid-low
73,7,Yes,1,0,Mid-high
84,7,No,999,0,Lowest
52,1,Yes,11,1,Mid-low
37,17,Yes,12,1,Highest
80,12,Yes,6,1,Highest
40,14,Yes,12,1,Highest
18,12,Yes,12,1,Highest
34,15,Yes,12,1,Mid-low
81,0,No,0,0,Lowest
60,15,Yes,7,1,Mid-high
72,18,Yes,3,1,Lowest
60,16,Yes,12,1,Lowest
63,15,Yes,3,0,Lowest
45,13,Yes,12,1,Lowest
49,20,Yes,10,1,Mid-low
35,15,Yes,8,1,Mid-high
56,6,Yes,0,0,Mid-high
51,11,Yes,4,1,Mid-low
50,12,Yes,9,1,Highest
53,27,Yes,8,1,Highest
38,12,Yes,9,1,Highest
82,14,No,0,0,Mid-high
30,20,Yes,5,1,Mid-high
29,15,Yes,9,1,Mid-low
42,19,Yes,12,1,Highest
29,18,Yes,12,1,Highest
35,22,Yes,7,1,Lowest
24,11,Yes,6,1,Mid-high
62,13,Yes,7,1,Highest
54,10,Yes,6,1,Lowest
74,6,Yes,2,0,Lowest
77,11,No,0,0,Mid-high
58,12,Yes,0,1,Mid-low
38,14,Yes,11,1,Mid-low
45,19,Yes,9,1,Highest
68,12,Yes,0,0,Mid-low
28,19,Yes,9,1,Highest
26,13,Yes,9,1,Mid-high
71,15,Yes,8,1,Highest
72,8,Yes,2,0,Mid-low
69,14,Yes,6,1,Highest
69,15,Yes,9,1,Lowest
58,15,Yes,12,1,Highest
43,15,Yes,12,1,Highest
23,13,Yes,999,1,Mid-high
75,15,Yes,7,1,Mid-high
52,14,Yes,12,1,Highest
83,7,Yes,0,0,Lowest
51,16,Yes,5,1,Highest
37,15,Yes,1,1,Mid-high
49,16,Yes,6,1,Mid-high
19,12,Yes,12,0,Mid-low
72,8,Yes,7,1,Lowest
55,12,Yes,12,1,Mid-high
19,12,Yes,8,1,Mid-low
28,16,Yes,12,1,Mid-high
40,18,Yes,12,1,Highest
65,12,Yes,8,1,Mid-high
31,11,Yes,9,1,Highest
72,17,Yes,7,1,Mid-high
36,11,Yes,12,1,Lowest
55,12,Yes,5,1,Highest
42,15,Yes,8,1,Lowest
70,9,Yes,0,0,Lowest
54,12,Yes,12,1,Lowest
52,17,Yes,12,1,Mid-high
73,19,Yes,0,0,Highest
47,16,Yes,7,1,Mid-low
64,12,Yes,6,0,Mid-high
66,13,Yes,1,0,Mid-high
30,18,Yes,12,1,Highest
46,22,Yes,10,1,Highest
35,12,Yes,10,1,Lowest
18,11,Yes,12,1,Mid-low
20,7,Yes,12,1,Mid-low
20,13,Yes,12,1,Mid-high
38,20,Yes,12,1,Highest
75,9,Yes,2,0,Lowest
21,12,Yes,999,0,Mid-low
40,20,Yes,12,1,Highest
46,16,Yes,9,1,Highest
47,20,Yes,12,1,Highest
50,17,Yes,12,0,Highest
44,18,Yes,9,1,Mid-low
44,15,Yes,9,1,Mid-high
41,18,Yes,6,1,Mid-low
71,11,Yes,2,1,Mid-low
55,13,Yes,9,1,Mid-high
18,15,Yes,12,1,Highest
72,5,Yes,0,0,Mid-high
36,11,Yes,6,0,Mid-low
69,8,Yes,5,0,Lowest
69,7,Yes,3,0,Mid-high
41,22,Yes,11,1,Mid-high
51,18,Yes,7,1,Mid-high
44,11,Yes,0,1,Mid-high
59,12,Yes,0,1,Mid-high
68,6,No,0,0,Lowest
55,7,Yes,9,1,Mid-high
69,14,Yes,7,1,Mid-high
80,10,Yes,2,1,Lowest
33,12,Yes,12,1,Highest
77,7,Yes,9,1,Highest
28,12,Yes,0,1,Lowest
46,20,Yes,8,1,Highest
50,13,Yes,8,0,Lowest
64,16,Yes,2,1,Mid-high
30,15,Yes,12,1,Lowest
20,14,Yes,11,1,Highest
23,14,Yes,12,1,Mid-low
30,6,No,7,0,Lowest
38,17,Yes,12,1,Mid-high
45,9,Yes,8,1,Mid-low
20,14,Yes,999,0,Highest
62,9,Yes,0,0,Lowest
35,11,Yes,6,1,Mid-high
51,17,Yes,6,1,Highest
49,19,Yes,12,1,Highest
56,19,Yes,12,1,Mid-low
60,21,Yes,999,1,Mid-high
54,18,Yes,12,1,Highest
22,15,Yes,10,1,Mid-high
64,19,Yes,11,1,Highest
67,5,Yes,0,1,Mid-low
29,15,Yes,9,1,Lowest
58,12,Yes,0,1,Lowest
56,11,Yes,0,0,Highest
60,10,Yes,1,1,Lowest
41,9,Yes,0,1,Lowest
31,11,Yes,4,0,Lowest
45,14,Yes,12,1,Lowest
44,13,Yes,8,1,Mid-high
21,14,Yes,9,1,Mid-high
31,15,Yes,3,1,Lowest
49,8,Yes,1,0,Mid-low
75,15,Yes,6,1,Mid-high
67,17,Yes,10,0,Mid-high
57,13,Yes,7,1,Highest
29,15,Yes,8,1,Mid-low
21,13,Yes,12,1,Mid-high
32,14,Yes,12,1,Lowest
65,12,Yes,8,1,Lowest
42,18,Yes,6,1,Mid-high
59,11,Yes,9,1,Lowest
63,9,Yes,0,1,Lowest
49,12,Yes,6,0,Mid-low
39,14,Yes,12,1,Highest
61,14,Yes,9,1,Mid-low
48,14,Yes,6,1,Highest
41,13,Yes,999,1,Mid-low
71,17,Yes,8,1,Highest
63,3,No,0,0,Lowest
62,12,Yes,4,0,Highest
34,19,Yes,12,1,Mid-high
48,12,Yes,999,1,Lowest
22,12,Yes,3,0,Mid-low
64,17,Yes,6,1,Highest
29,20,Yes,9,1,Lowest
52,25,Yes,12,1,Highest
53,15,Yes,12,1,Highest
73,12,Yes,0,0,Lowest
45,13,Yes,10,1,Highest
56,15,Yes,12,1,Highest
19,12,Yes,5,1,Lowest
36,7,Yes,9,1,Mid-low
68,13,Yes,6,1,Lowest
42,24,Yes,12,1,Highest
31,16,Yes,12,1,Lowest
73,7,Yes,12,1,Mid-high
39,11,Yes,7,1,Lowest
49,12,Yes,7,0,Mid-high
32,17,Yes,12,1,Mid-high
18,8,Yes,0,1,Highest
48,6,Yes,2,0,Lowest
45,16,Yes,12,1,Mid-low
76,8,Yes,0,0,Lowest
46,15,Yes,12,1,Highest
44,17,Yes,9,0,Highest
36,9,Yes,12,1,Mid-high
72,4,Yes,1,0,Highest
62,12,Yes,999,0,Highest
82,15,Yes,9,1,Highest
18,12,Yes,12,1,Highest
48,12,Yes,9,1,Mid-high
22,16,Yes,12,1,Highest
36,16,Yes,12,1,Mid-high
18,13,Yes,3,1,Highest
57,15,Yes,3,1,Mid-high
66,15,Yes,5,0,Mid-high
36,12,Yes,12,1,Mid-high
50,16,Yes,2,1,Highest
57,13,Yes,3,0,Lowest
69,12,Yes,1,1,Mid-low
51,25,Yes,7,1,Highest
55,12,Yes,9,0,Highest
64,12,Yes,2,1,Mid-low
41,15,Yes,5,1,Highest
85,15,No,0,0,Mid-low
63,14,Yes,0,1,Highest
70,11,Yes,999,1,Mid-high
62,18,Yes,12,1,Highest
88,9,Yes,12,0,Lowest
70,10,Yes,6,1,Mid-low
59,14,Yes,0,0,Lowest
54,24,Yes,9,1,Highest
70,5,No,2,1,Mid-high
46,23,Yes,12,1,Mid-high
39,18,Yes,10,1,Highest
42,14,Yes,7,1,Mid-low
23,12,Yes,7,1,Lowest
60,12,Yes,2,1,Mid-low
69,14,Yes,0,1,Mid-high
23,15,Yes,6,1,Mid-high
46,17,Yes,9,1,Mid-high
68,13,Yes,3,0,Mid-low
71,12,Yes,0,0,Lowest
44,15,Yes,0,0,Mid-high
76,10,Yes,0,0,Mid-high
19,15,Yes,12,1,Highest
71,10,Yes,7,1,Mid-high
36,14,Yes,6,1,Mid-low
35,11,Yes,0,0,Mid-low
26,8,Yes,5,0,Mid-low
34,15,Yes,11,1,Mid-high
59,12,Yes,1,0,Mid-high
26,17,Yes,12,1,Highest
57,15,Yes,3,1,Highest
59,15,Yes,12,1,Highest
64,10,Yes,1,1,Mid-low
57,8,Yes,0,0,Mid-high
35,13,Yes,12,1,Highest
32,17,Yes,12,1,Highest
51,11,Yes,2,1,Mid-low
74,17,Yes,12,1,Highest
55,11,Yes,12,1,Lowest
52,11,Yes,9,1,Highest
70,12,Yes,9,1,Mid-high
34,15,Yes,12,1,Mid-high
54,12,Yes,12,1,Highest
63,10,Yes,0,0,Lowest
73,12,Yes,6,1,Highest
51,14,Yes,9,1,Lowest
63,12,Yes,8,1,Highest
37,16,Yes,12,1,Highest
79,13,No,0,0,Highest
54,10,Yes,6,1,Lowest
85,13,Yes,6,1,Mid-low
77,14,Yes,2,1,Mid-high
29,13,Yes,4,1,Lowest
27,15,Yes,12,1,Mid-high
75,16,Yes,12,1,Mid-high
68,17,Yes,7,0,Mid-low
32,10,Yes,8,1,Mid-high
40,14,Yes,6,1,Highest
64,13,No,6,1,Highest
67,11,Yes,4,1,Highest
20,8,Yes,9,1,Highest
88,15,No,0,0,Highest
48,12,Yes,0,1,Mid-low
72,20,Yes,6,0,Lowest
49,14,Yes,4,1,Mid-low
67,11,Yes,1,0,Mid-low
36,10,Yes,9,1,Mid-low
35,11,Yes,12,1,Mid-high
61,11,No,0,0,Lowest
50,13,Yes,9,0,Mid-high
47,17,Yes,0,1,Highest
42,16,Yes,12,1,Highest
22,16,Yes,9,1,Lowest
84,3,No,0,0,Mid-high
19,12,Yes,6,0,Mid-high
60,12,Yes,2,1,Highest
39,13,Yes,12,1,Mid-low
66,5,Yes,10,0,Lowest
47,15,Yes,8,1,Highest
55,10,Yes,0,1,Lowest
81,8,No,999,0,Mid-high
32,12,Yes,6,0,Highest
43,16,Yes,10,1,Mid-low
57,16,Yes,3,1,Mid-low
41,10,Yes,5,1,Lowest
41,13,Yes,12,1,Mid-high
46,8,Yes,3,1,Lowest
43,20,Yes,6,1,Mid-high
51,14,Yes,10,1,Lowest
58,12,Yes,9,1,Mid-low
45,11,Yes,999,0,Mid-low
45,15,Yes,0,1,Mid-high
21,12,Yes,9,0,Lowest
51,15,Yes,11,1,Mid-high
41,15,Yes,8,1,Highest
48,16,Yes,0,0,Mid-low
36,11,Yes,3,1,Mid-high
58,13,Yes,4,1,Mid-high
71,14,Yes,8,1,Mid-low
33,14,Yes,7,0,Lowest
53,11,Yes,2,0,Highest
40,13,Yes,12,1,Lowest
43,17,Yes,12,1,Highest
51,14,Yes,12,1,Highest
48,17,Yes,10,1,Highest
27,10,Yes,12,1,Mid-high
52,12,Yes,9,1,Highest
38,18,Yes,12,1,Mid-high
71,8,No,0,0,Mid-high
22,18,Yes,9,1,Lowest
30,12,Yes,8,1,Mid-low
77,8,No,0,0,Mid-low
24,14,Yes,9,1,Mid-high
54,12,Yes,2,0,Mid-high
54,12,Yes,2,0,Lowest
68,13,No,0,0,Lowest
78,23,Yes,12,1,Highest
38,15,Yes,4,1,Lowest
56,13,Yes,2,0,Mid-low
53,19,Yes,12,1,Lowest
45,13,Yes,6,1,Highest
79,11,Yes,0,0,Mid-high
56,14,Yes,9,1,Highest
59,15,Yes,999,1,Highest
31,16,Yes,10,1,Mid-high
54,17,Yes,12,1,Mid-high
55,10,Yes,999,0,Mid-high
35,20,Yes,10,1,Highest
73,13,Yes,0,0,Mid-high
52,14,Yes,8,1,Highest
45,23,Yes,10,1,Mid-high
38,19,Yes,12,1,Highest
35,20,Yes,12,1,Highest
48,12,Yes,3,1,Lowest
27,15,Yes,9,0,Highest
90,8,No,0,0,Lowest
40,11,Yes,4,0,Lowest
37,19,Yes,1,1,Highest
52,9,Yes,2,1,Lowest
46,18,Yes,11,1,Mid-high
34,17,Yes,9,1,Highest
41,7,Yes,10,1,Mid-low
53,13,Yes,6,1,Mid-high
64,18,Yes,9,1,Mid-high
66,10,Yes,12,0,Lowest
36,11,Yes,8,1,Lowest
46,12,No,6,0,Mid-low
69,16,Yes,10,1,Highest
61,20,Yes,10,1,Highest
80,14,Yes,4,1,Mid-high
22,13,Yes,5,1,Highest
76,14,Yes,5,1,Highest
43,17,Yes,8,1,Highest
81,10,No,0,0,Mid-high
75,8,Yes,0,0,Mid-high
41,18,Yes,10,1,Highest
51,15,Yes,12,1,Highest
68,6,Yes,999,1,Mid-high
62,11,Yes,0,0,Mid-high
18,12,Yes,8,0,Mid-high
53,13,Yes,8,1,Mid-low
61,12,Yes,3,0,Highest
35,22,Yes,10,1,Highest
48,17,Yes,8,1,Highest
56,20,Yes,12,1,Highest
33,15,Yes,12,1,Highest
34,16,Yes,8,1,Mid-high
63,11,Yes,6,1,Mid-high
42,14,Yes,9,0,Mid-high
22,15,Yes,8,1,Highest
40,10,Yes,12,1,Highest
69,16,Yes,5,1,Highest
61,14,Yes,4,1,Mid-high
60,12,Yes,2,0,Highest
38,12,Yes,9,1,Mid-low
41,12,Yes,6,1,Mid-low
22,18,Yes,9,1,Lowest
54,10,Yes,4,1,Lowest
29,12,Yes,4,1,Mid-low
21,15,Yes,9,1,Highest
74,14,Yes,2,0,Highest
42,15,Yes,12,1,Highest
23,15,Yes,10,1,Highest
20,13,Yes,9,1,Mid-high
74,4,Yes,6,1,Lowest
77,5,No,0,0,Lowest
31,6,Yes,0,1,Lowest
29,15,Yes,5,1,Lowest
45,13,Yes,5,0,Lowest
53,13,Yes,8,1,Highest
36,14,Yes,6,1,Mid-high
72,5,No,0,0,Lowest
31,17,Yes,12,1,Highest
64,10,No,0,0,Lowest
37,12,Yes,1,1,Mid-low
59,12,Yes,12,1,Highest
71,13,Yes,5,1,Highest
58,19,Yes,9,1,Highest
47,11,Yes,3,1,Mid-low
53,7,Yes,12,0,Lowest
44,16,Yes,12,1,Lowest
26,12,Yes,6,1,Mid-high
33,17,Yes,12,1,Highest
90,8,No,0,0,Mid-high
65,13,Yes,6,1,Mid-high
80,8,Yes,0,0,Mid-low
57,14,Yes,12,1,Highest
35,16,Yes,8,0,Mid-high
51,13,Yes,9,1,Highest
32,15,Yes,12,1,Mid-high
58,19,Yes,11,1,Highest
53,9,Yes,0,0,Mid-low
79,17,Yes,2,1,Highest
77,14,No,0,0,Lowest
24,17,Yes,8,1,Highest
54,11,Yes,2,0,Lowest
40,16,Yes,10,1,Mid-high
43,19,Yes,6,1,Highest
30,12,Yes,4,1,Mid-low
47,12,Yes,12,1,Mid-high
70,11,Yes,8,1,Mid-high
49,18,Yes,7,1,Highest
51,13,Yes,3,1,Mid-high
66,11,Yes,12,1,Mid-low
21,13,Yes,6,1,Lowest
24,16,Yes,12,1,Mid-low
76,19,Yes,4,1,Mid-high
38,13,Yes,6,1,Highest
28,13,Yes,12,1,Mid-high
69,10,No,0,0,Lowest
54,22,Yes,6,1,Highest
45,11,Yes,4,1,Highest
83,10,No,0,0,Mid-high
61,18,Yes,11,1,Mid-high
54,12,Yes,9,1,Highest
61,11,Yes,10,1,Highest
79,7,Yes,0,0,Lowest
48,12,Yes,12,1,Mid-low
40,14,Yes,4,1,Highest
84,9,Yes,1,1,Lowest
38,17,Yes,11,1,Mid-high
65,9,Yes,3,1,Mid-high
37,12,Yes,12,1,Highest
59,11,Yes,9,1,Highest
49,18,Yes,2,1,Mid-low
64,10,No,0,0,Lowest
66,17,Yes,12,1,Highest
71,13,Yes,11,1,Highest
75,9,No,0,0,Mid-low
21,15,Yes,6,1,Highest
41,23,Yes,7,1,Highest
72,14,Yes,6,1,Mid-high
56,11,Yes,9,0,Mid-low
30,15,Yes,5,1,Mid-low
47,10,Yes,0,1,Mid-low
54,17,Yes,8,1,Mid-low
23,17,Yes,12,1,Mid-high
71,8,No,0,0,Lowest
84,18,Yes,1,0,Highest
27,23,Yes,12,1,Mid-low
52,8,Yes,3,0,Lowest
34,15,Yes,2,1,Mid-high
71,16,No,4,0,Lowest
67,9,Yes,0,0,Mid-low
54,8,No,0,0,Lowest
34,14,Yes,5,1,Mid-low
57,12,Yes,0,1,Lowest
36,12,Yes,3,1,Mid-high
25,5,Yes,3,1,Lowest
47,10,Yes,10,1,Mid-high
60,12,Yes,1,0,Lowest
22,15,Yes,9,1,Lowest
59,12,Yes,4,0,Mid-high
71,21,Yes,9,1,Highest
24,16,Yes,12,1,Mid-high
43,14,Yes,8,1,Mid-low
48,15,Yes,9,1,Highest
44,14,Yes,5,0,Mid-high
53,15,Yes,8,1,Mid-low
31,11,Yes,7,1,Lowest
48,15,Yes,8,1,Mid-low
60,7,Yes,12,1,Mid-low
60,15,Yes,9,1,Highest
67,12,Yes,4,0,Mid-low
45,12,Yes,12,0,Mid-high
53,8,Yes,4,0,Lowest
62,10,Yes,3,1,Mid-high
84,12,No,0,0,Lowest
26,17,Yes,10,1,Mid-low
70,11,No,0,1,Lowest
90,15,Yes,999,1,Mid-high
22,14,Yes,3,1,Mid-high
72,13,Yes,0,0,Mid-low
72,15,Yes,12,1,Highest
57,17,Yes,7,1,Highest
21,17,Yes,12,1,Mid-low
51,19,Yes,12,1,Highest
84,8,Yes,0,1,Lowest
72,12,Yes,12,1,Mid-low
28,16,Yes,8,1,Mid-high
62,9,Yes,2,1,Lowest
30,15,Yes,9,1,Mid-high
42,18,Yes,10,1,Highest
70,8,Yes,9,1,Lowest
23,12,Yes,8,1,Highest
60,11,No,0,0,Mid-low
69,11,Yes,999,1,Mid-high
21,15,Yes,12,1,Mid-low
46,17,Yes,8,1,Highest
44,21,Yes,9,1,Highest
41,22,Yes,1,1,Highest
47,12,Yes,7,0,Highest
64,7,Yes,5,0,Mid-high
26,15,Yes,12,1,Mid-high
41,15,Yes,6,0,Mid-high
73,17,Yes,9,1,Highest
33,12,Yes,2,1,Mid-low
62,12,Yes,0,0,Lowest
23,17,Yes,12,1,Highest
85,8,Yes,3,1,Mid-high
47,13,Yes,7,1,Highest
64,14,Yes,0,0,Lowest
72,18,Yes,8,1,Mid-high
48,23,Yes,12,1,Highest
37,18,Yes,12,1,Highest
59,12,No,4,0,Lowest
64,10,Yes,0,0,Highest
18,12,Yes,12,1,Highest
35,16,Yes,5,1,Highest
33,12,Yes,9,1,Highest
73,9,No,0,0,Mid-low
41,17,Yes,5,1,Highest
66,17,Yes,2,1,Mid-low
57,11,Yes,9,1,Highest
35,15,Yes,2,1,Highest
51,20,Yes,11,1,Highest
40,17,Yes,8,1,Mid-high
40,15,Yes,7,1,Highest
68,15,Yes,12,1,Mid-low
40,15,Yes,12,1,Highest
39,21,Yes,8,1,Highest
43,24,Yes,12,1,Lowest
22,15,Yes,8,1,Mid-high
33,12,Yes,9,1,Mid-high
70,8,No,0,0,Mid-low
79,13,Yes,2,0,Mid-high
74,12,Yes,12,1,Highest
79,17,Yes,0,1,Lowest
64,30,Yes,12,1,Highest
36,15,Yes,9,1,Highest
43,17,Yes,10,1,Mid-high
39,20,Yes,12,1,Mid-low
38,15,Yes,8,1,Mid-high
58,12,Yes,12,1,Highest
45,13,Yes,2,0,Lowest
53,12,Yes,0,0,Mid-low
64,10,Yes,3,0,Mid-high
75,10,Yes,2,0,Lowest
52,12,Yes,12,1,Highest
