Sserial,Sex,Age,Married,Children,Education,eq_inc_quintiles,RClassGp,CCBELIEV,carallow,carreduc,carnod2,cartaxhi,carenvdc,plnenvt,plnuppri,Politics,Voted,actchar,actpol,govnosa2,PartyId2,leftrigh,libauth,WtFactor
290903,2,74,1,2,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,4,1,2.4,3.833333333,0.959676309
290907,2,75,3,2,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,5,3,2,2.6,3.666666667,0.702346539
290909,1,76,1,2,4,3,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,5,1.8,4.166666667,0.889780279
290913,1,71,2,2,4,4,5,3,-1,-1,-1,-1,-1,-1,-1,1,1,8,3,2,2,1.4,2.5,0.503368786
290916,1,82,1,2,4,-1,5,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,0.761725214
290917,2,69,2,1,3,-1,1,3,4,2,3,4,4,4,3,3,-1,-1,-1,-1,1,3.4,3,1.599988391
290918,1,69,1,2,4,4,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,-1,-1,0.931068336
290924,2,80,4,2,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,5,1,2,1.8,3.333333333,0.685803414
290925,1,69,1,2,8,5,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,5,4,1,3,3.666666667,0.681726189
290937,2,72,3,2,4,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,3,3,3,3,0.567108897
290938,2,85,3,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,5,2,1,5,4,5,3.6,4.5,0.496019807
290939,1,78,1,2,1,5,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,3,-1,-1,0.601222463
290940,1,70,3,2,4,-1,5,2,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,2.4,3.666666667,0.450276105
290943,2,75,2,2,1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,5,4,1,2.4,3.166666667,0.642938848
290954,1,82,2,2,4,5,3,3,-1,-1,-1,-1,-1,-1,-1,3,1,1,9,2,1,2,4,0.45807299
290960,1,73,3,2,3,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,5,1,2,3,3,0.370830413
290962,2,82,1,2,3,-1,2,1,-1,-1,-1,-1,-1,-1,-1,5,2,5,5,2,5,1.8,4,1.120241311
290964,1,76,1,2,4,5,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,1,1,3.2,3.833333333,0.895198086
290967,1,73,1,2,1,-1,1,3,5,1,1,2,1,5,5,2,-1,-1,-1,-1,2,1.4,2.833333333,0.959703547
290974,2,65,2,2,4,-1,3,2,3,3,3,4,3,3,3,5,-1,-1,-1,-1,5,2.4,3.833333333,0.516510819
290975,1,66,4,2,2,-1,4,3,3,2,1,4,2,8,8,2,-1,-1,-1,-1,1,2,4.166666667,0.374534288
290984,2,73,3,2,2,-1,2,3,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,8,2.4,3.333333333,0.522760522
290988,1,76,2,2,3,-1,4,3,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,0.906435294
290992,1,84,3,2,3,3,4,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,3.8,4.166666667,0.483374582
291001,2,69,3,2,4,1,5,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,3,2,2.2,4,0.652102236
291002,1,80,1,2,3,5,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,2,5,4,1,2.6,3.333333333,1.120723456
291003,2,66,3,2,4,-1,1,3,3,2,2,4,2,4,2,2,-1,-1,-1,-1,1,4,3.5,0.531641169
291006,2,85,3,2,4,-1,4,3,5,2,2,4,2,4,8,3,-1,-1,-1,-1,2,2.6,3.833333333,0.579559321
291008,1,66,1,2,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,-1,-1,0.841862436
291013,2,78,3,2,3,-1,1,3,8,2,4,8,2,8,8,2,-1,-1,-1,-1,3,2.4,3.666666667,0.737628559
291014,1,82,1,2,3,-1,4,3,2,2,1,4,1,2,1,2,-1,-1,-1,-1,1,1.2,4,0.86736173
291021,1,78,1,2,4,1,3,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,2.8,4.333333333,0.918622013
291026,2,72,2,2,4,-1,4,1,-1,-1,-1,-1,-1,-1,-1,3,2,5,5,1,5,1.6,4,0.963580362
291027,1,68,1,2,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,5,4,3,3.2,3,0.717073593
291030,2,77,3,2,4,-1,5,3,-1,-1,-1,-1,-1,-1,-1,4,2,5,5,1,2,3,3.666666667,0.466476057
291035,1,68,1,2,4,2,5,3,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,2,9,9,0.694171197
291039,2,83,2,2,4,-1,2,3,2,2,4,2,3,1,1,1,-1,-1,-1,-1,2,1.6,2.833333333,0.474805035
291041,1,83,1,2,2,3,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,3,5,1,2,2.2,3.5,0.800403837
291043,2,74,3,2,4,-1,5,3,-1,-1,-1,-1,-1,-1,-1,4,2,5,5,3,2,3,3.333333333,0.886404722
291048,2,80,2,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,2,-1,-1,1.237376111
291049,2,80,3,2,4,-1,2,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,-1,-1,0.56365538
291052,1,74,1,2,2,4,3,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,3.6,2.833333333,0.723396031
291053,2,84,3,2,3,-1,2,3,3,2,2,2,3,4,2,3,-1,-1,-1,-1,8,2.4,3.5,0.537505024
291056,2,74,3,2,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,4,1,5,5,2,1,2,4,0.493281925
291065,2,83,2,2,2,1,5,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,5,1.2,2,0.676282228
291074,2,83,3,2,2,5,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,2,3,9,1,9,3,0.461959284
291075,2,84,3,2,4,4,1,3,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,1,3.8,3.166666667,0.447976959
291076,1,67,1,2,8,5,5,-1,-1,-1,-1,-1,-1,-1,-1,2,2,5,5,2,2,2,2.666666667,0.53864477
291077,2,82,4,2,2,-1,1,3,2,2,4,4,2,2,2,2,-1,-1,-1,-1,2,1.4,3.666666667,0.545792411
291081,1,70,1,2,4,3,4,3,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,2,3,3.833333333,1.030443544
291082,1,69,1,2,4,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,5,1,-1,-1,-1,1,-1,-1,0.991149916
291084,1,75,1,2,3,1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,5,4,8,2.6,2.666666667,0.947373678
291086,1,75,1,2,4,2,5,3,-1,-1,-1,-1,-1,-1,-1,5,2,-1,-1,-1,4,2.6,4,1.04383373
291093,1,65,1,2,4,-1,1,3,3,2,1,4,2,4,4,3,-1,-1,-1,-1,1,3,3.5,0.810521379
291094,1,72,3,2,3,-1,1,3,3,3,9,3,3,3,3,3,-1,-1,-1,-1,1,2.8,4.5,0.43011987
291098,2,73,3,2,4,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,1,-1,-1,0.458525228
291100,1,80,1,2,4,-1,3,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,2,-1,-1,1.482233249
291103,1,85,2,2,1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,5,5,2,1,3.2,3.5,0.349511761
291104,2,77,2,2,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,3,-1,-1,0.691489724
291106,2,80,1,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,1,2,4,5,1,2,1.8,4.166666667,0.895953919
291107,2,83,1,2,3,-1,4,3,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,2,3.4,4.666666667,0.89475966
291112,2,70,4,2,2,-1,1,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,1,-1,-1,0.653713256
291114,1,67,1,2,4,3,5,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,2,1.4,4,0.816465204
291119,1,75,1,2,3,-1,3,2,2,2,2,3,2,2,3,3,-1,-1,-1,-1,4,2.8,3.833333333,0.841100181
291121,2,71,4,2,2,1,1,3,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,1,3,5,0.433133954
291125,2,70,1,2,2,5,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,3.4,3.666666667,1.039600896
291126,2,70,3,2,3,5,4,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,2,1,4.166666667,0.564451992
291128,1,83,1,2,1,4,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,8,2.6,4.333333333,0.642162278
291129,2,82,3,2,3,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,5,1,-1,-1,-1,8,-1,-1,0.590592753
291130,2,66,3,2,3,5,3,3,-1,-1,-1,-1,-1,-1,-1,3,1,3,4,3,3,2.2,3.666666667,0.788315234
291132,2,76,2,2,4,-1,5,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,5,-1,-1,0.602460286
291136,1,74,1,2,1,5,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,3,-1,-1,0.693147635
291138,1,81,1,2,1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,1,3,9,5,1,2,3.666666667,1.174484378
291147,1,66,2,2,4,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,4,2,2.2,4.666666667,0.441982412
291149,1,84,2,2,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,5,-1,-1,0.654887241
291153,1,85,1,2,3,-1,5,2,4,2,2,2,2,4,3,3,-1,-1,-1,-1,2,2.8,3.166666667,0.882459813
291157,1,72,3,2,4,3,4,8,-1,-1,-1,-1,-1,-1,-1,5,1,-1,-1,-1,1,-1,-1,0.453721613
291164,2,85,2,2,1,4,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,3,1,2,0.618345965
291170,2,76,1,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,9,9,2,1,1.8,4,1.323855039
291171,2,78,1,2,2,-1,1,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,2,1.6,4.666666667,0.977157803
291178,2,76,4,2,2,-1,1,3,4,1,4,2,1,2,1,1,-1,-1,-1,-1,1,3.6,2.5,0.569955495
291182,1,83,1,2,4,4,1,3,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,1,-1,-1,0.702483654
291183,2,72,3,2,3,2,2,3,-1,-1,-1,-1,-1,-1,-1,2,1,1,4,2,1,2.6,4.5,0.521958804
291188,2,79,1,2,4,3,5,2,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,3,4.333333333,1.037821347
291189,2,68,1,2,1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,8,2,4,1.053601443
291190,1,66,1,2,4,-1,3,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,4,-1,-1,1.063609262
291193,1,76,1,2,2,4,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,3,3,3.5,0.716658922
291198,2,73,3,2,2,-1,2,2,2,8,2,4,4,3,4,3,-1,-1,-1,-1,1,2.6,3.5,0.593257319
291204,2,84,3,2,2,-1,4,3,3,2,2,4,2,5,4,4,-1,-1,-1,-1,2,2.2,4,0.649313207
291207,2,81,1,2,4,-1,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,0.864449979
291210,1,80,1,2,2,-1,1,3,9,9,9,9,9,4,2,2,-1,-1,-1,-1,1,2.4,4.333333333,0.73214204
291212,2,68,3,2,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,2,1,9,9,2,1,3.2,3.833333333,0.47967566
291216,2,66,3,2,2,5,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,4,5,4,2,2.2,2.833333333,0.516728601
291217,2,71,2,2,4,-1,2,3,-1,-1,-1,-1,-1,-1,-1,5,2,1,9,1,5,2.4,4.166666667,0.560942415
291232,2,79,1,2,4,-1,3,8,3,3,3,5,2,3,3,3,-1,-1,-1,-1,1,1.8,4.5,0.905305878
291235,1,85,1,2,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,2,1,4.6,3.5,0.659138104
291246,1,84,1,2,4,4,3,3,-1,-1,-1,-1,-1,-1,-1,4,1,9,9,2,1,9,4.75,0.3599582
291257,2,74,1,2,4,-1,2,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,-1,-1,1.146270338
291264,1,76,1,2,3,3,2,3,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,2,3,2.2,2.666666667,0.708303829
291265,1,82,1,2,8,2,5,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,2,-1,-1,0.928991653
291272,2,81,1,2,8,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,2,1,3,3.833333333,1.105233993
291275,2,65,4,2,2,-1,2,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,3,1.2,3,0.676298477
291282,2,71,1,2,4,-1,3,3,3,3,3,5,3,8,8,2,-1,-1,-1,-1,1,3,3.833333333,0.917050456
291287,1,78,1,2,2,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,9,9,1,1,3.6,4.333333333,0.908042057
291288,1,80,1,2,8,3,5,3,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,3,1,2.4,3.333333333,0.830421491
291292,1,70,1,2,2,5,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,2,2,2.8,3.166666667,0.740723619
291294,2,82,3,2,4,-1,5,3,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,3,1,2.4,3.666666667,0.520268046
291297,1,70,1,2,2,-1,1,3,3,2,2,2,2,3,2,2,-1,-1,-1,-1,1,3,4,1.120723456
291302,2,85,2,2,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,1,-1,-1,0.50839649
291303,2,82,1,2,3,-1,4,3,3,3,3,3,3,3,2,2,-1,-1,-1,-1,1,2.2,4,1.154237146
291306,2,70,3,2,4,-1,5,2,3,3,2,4,2,4,3,3,-1,-1,-1,-1,1,2.6,3.333333333,0.548715498
291309,2,75,3,2,8,1,2,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,5,-1,-1,0.730350496
291325,1,78,1,2,3,-1,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,2,-1,-1,0.775880595
291327,1,70,1,2,1,-1,1,2,2,4,4,4,2,1,1,1,-1,-1,-1,-1,1,4.4,3.333333333,0.717662907
291329,1,80,4,2,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,2,8,2.2,4,0.532111514
291330,1,74,4,2,3,5,4,-1,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,4,1,2.2,4.166666667,0.522923055
291332,1,75,1,2,4,-1,3,1,-1,-1,-1,-1,-1,-1,-1,5,2,5,5,1,5,1,4.5,0.861234673
291343,1,81,1,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,4,1,3.6,3.666666667,0.803743259
291344,2,69,3,2,4,-1,2,2,2,3,2,3,2,3,2,2,-1,-1,-1,-1,2,1,3.666666667,0.632299273
291346,2,75,1,2,3,-1,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,2,2.2,2.833333333,0.939584763
291351,1,83,1,1,8,-1,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,-1,-1,1.28360277
291354,2,83,3,2,4,-1,-1,3,3,2,2,3,2,4,2,3,-1,-1,-1,-1,1,3.2,3.333333333,0.519800448
291355,1,83,1,2,3,-1,4,3,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,1,2,1.6,3.5,0.857058713
291356,1,80,2,2,4,1,1,2,-1,-1,-1,-1,-1,-1,-1,5,1,-1,-1,-1,2,3.2,3.5,0.411252606
291361,2,81,1,2,4,1,5,-1,-1,-1,-1,-1,-1,-1,-1,4,1,5,5,1,2,1,5,1.226162968
291363,1,72,1,1,4,-1,5,3,4,2,8,2,2,8,4,2,-1,-1,-1,-1,4,2.2,4,1.322537594
291367,2,84,1,2,4,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,3,5,5,1,2.6,3.333333333,0.925039549
291369,1,76,3,2,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,1,-1,-1,0.628820531
291376,2,84,3,2,2,-1,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,3.4,3.833333333,0.42672257
291377,2,74,4,2,4,-1,2,3,3,3,3,3,3,3,2,3,-1,-1,-1,-1,4,2.6,3.333333333,0.516508421
291378,1,80,3,2,2,-1,1,3,3,3,2,4,2,3,3,3,-1,-1,-1,-1,2,3,3,0.415573225
291380,2,79,3,2,4,-1,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,2,-1,-1,0.509403918
291382,2,85,2,2,3,-1,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,-1,-1,0.672249108
291384,2,78,3,2,4,-1,1,3,9,2,9,9,9,4,4,2,-1,-1,-1,-1,3,2.8,2.666666667,0.487440278
291387,1,81,1,2,1,-1,1,8,-1,-1,-1,-1,-1,-1,-1,4,1,5,5,1,1,2.2,3.666666667,0.898546097
291395,1,71,1,2,1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,2,1,3.6,2.833333333,1.169492849
291396,1,84,1,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,2,1,2.2,3.833333333,0.779479931
291401,1,65,1,2,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,5,2,1,4,4.5,0.931654865
291402,2,81,3,2,3,-1,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,9,9,0.569955495
291405,2,78,3,2,1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,4,4,4,3.2,2.5,0.748430745
291406,2,81,1,2,1,-1,1,3,2,4,2,4,4,4,4,1,-1,-1,-1,-1,2,2,3.333333333,1.030389224
291410,2,80,2,2,8,3,4,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,2,2,4.333333333,2.001522187
291411,2,85,3,2,2,4,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,3,1,3.2,4,0.566126616
291414,1,81,1,2,2,4,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,4,2,2,4,0.926915125
291420,1,81,3,1,2,-1,1,3,2,4,2,4,4,2,4,5,-1,-1,-1,-1,2,2.8,3.333333333,0.761178612
291422,2,72,1,2,3,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,4,1,4,5,2,1,3.4,4,0.905305878
291424,1,78,3,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,4,1,3.2,4.333333333,0.351176597
291425,2,73,3,2,2,4,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,2,2.8,3.333333333,0.386871275
291433,2,67,1,2,2,-1,1,3,3,2,4,4,2,4,2,1,-1,-1,-1,-1,1,2,3.166666667,1.028485714
291438,2,85,1,1,2,4,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,2,2,1.8,3.166666667,1.657184839
291442,1,76,1,2,3,-1,5,2,3,2,2,4,2,3,2,4,-1,-1,-1,-1,1,2.2,4.166666667,0.747857757
291443,2,72,4,2,4,-1,2,3,-1,-1,-1,-1,-1,-1,-1,2,1,2,4,4,1,2.8,4.166666667,0.608643249
291451,1,66,1,2,2,-1,4,3,2,3,1,1,1,3,1,1,-1,-1,-1,-1,2,1,3.333333333,0.694171197
291452,1,78,1,2,2,-1,1,3,4,2,2,4,2,4,2,2,-1,-1,-1,-1,4,2,3.833333333,0.748652589
291458,1,74,1,2,2,5,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,3,5,2,1,3,3.666666667,0.861514473
291460,1,79,3,2,1,-1,1,3,4,3,2,3,1,5,2,2,-1,-1,-1,-1,3,1.6,3.166666667,0.375562686
291461,1,75,1,2,4,5,1,2,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,1,1,3.4,4,0.759583842
291462,2,72,3,2,4,3,2,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,3,4,0.6213621
291463,1,82,1,2,4,3,4,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,3,3,1.6,4,0.987427007
291468,1,80,1,2,3,1,4,-1,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,2,2,1,3.666666667,0.855902524
291470,2,85,3,2,4,-1,5,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1,0.572156022
291472,1,79,4,2,4,2,4,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,2,-1,-1,0.446931267
291482,1,80,4,2,3,3,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,2,4,1.4,2.5,0.613273421
291483,1,73,2,2,8,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,8,8,4,2,2.4,3.166666667,0.77640909
291484,2,81,3,2,2,4,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,9,9,9,1,3.6,4,0.662399064
291486,1,73,1,1,4,-1,4,1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,1,3,3.833333333,1.485076133
291488,1,83,1,2,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,5,5,4,1,3.4,4.333333333,0.919371423
291489,2,75,1,2,3,-1,2,1,-1,-1,-1,-1,-1,-1,-1,3,1,3,5,3,1,3.6,4,0.97495391
291490,2,85,2,2,4,-1,2,3,3,4,4,4,1,4,2,3,-1,-1,-1,-1,1,2.8,4.333333333,0.595189497
291495,2,66,2,2,1,3,2,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,2,2,3.333333333,0.591925984
291496,2,75,2,1,4,2,2,1,-1,-1,-1,-1,-1,-1,-1,4,1,5,5,1,2,1.4,3,1.637179414
291499,2,82,3,2,8,-1,1,3,3,2,4,4,4,2,2,2,-1,-1,-1,-1,2,2.4,5,0.817783269
291507,1,73,1,2,2,-1,1,3,3,2,2,3,2,4,3,4,-1,-1,-1,-1,5,2.4,3.166666667,0.817403573
291509,1,77,1,2,2,4,1,3,-1,-1,-1,-1,-1,-1,-1,4,1,3,4,2,1,2.4,3.833333333,0.71959172
291513,2,80,1,1,1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,3,5,2,2,2,3.833333333,1.965703702
291519,2,65,1,2,4,-1,2,2,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,-1,-1,0.905305878
291526,1,75,1,2,4,-1,5,1,-1,-1,-1,-1,-1,-1,-1,4,2,5,5,1,5,2,4.166666667,0.772131454
291527,1,66,3,2,2,-1,1,3,4,2,4,2,2,4,4,1,-1,-1,-1,-1,2,1.8,2.166666667,0.300141931
291529,1,66,4,2,4,4,5,3,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,2,1,3.666666667,0.595892016
291530,2,70,3,2,4,-1,1,3,-1,-1,-1,-1,-1,-1,-1,5,2,-1,-1,-1,1,-1,-1,0.512229973
291535,2,69,1,2,2,-1,1,2,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,3,1,4,3.666666667,1.105233993
291536,2,85,2,2,4,-1,5,2,4,2,4,4,4,4,4,3,-1,-1,-1,-1,4,2.2,3.333333333,0.527748762
291537,2,71,2,2,1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,4,3,1.6,2.333333333,0.562971471
291541,2,81,3,2,4,-1,2,3,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,1,-1,-1,0.535458596
291543,2,82,1,2,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,5,1,1,2.4,3.666666667,1.147122197
291546,1,65,1,2,2,-1,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,2.6,3.5,0.889297824
291552,1,68,1,2,4,-1,5,2,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,9,3,2.4,4,0.947779992
291554,2,71,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4,5,4,3,2.8,3.4,0.932429346
291556,1,71,4,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,4,-1,-1,0.485844695
291561,2,82,1,2,2,-1,1,3,4,2,2,4,1,3,3,2,-1,-1,-1,-1,1,3.6,3.166666667,1.096052885
291562,2,82,2,2,4,-1,5,3,2,4,8,4,4,2,4,5,-1,-1,-1,-1,5,1.4,3,0.708389564
291563,1,65,1,2,1,4,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,3,3.2,2.5,1.148590918
291564,1,84,1,2,2,-1,1,3,2,2,1,2,1,1,1,2,-1,-1,-1,-1,1,1.6,2.166666667,0.889958714
291565,2,74,2,2,2,-1,1,3,4,1,4,3,1,4,4,4,-1,-1,-1,-1,5,2.4,4.333333333,0.727885451
291568,2,68,1,2,2,-1,1,3,9,9,9,9,9,9,9,2,-1,-1,-1,-1,2,1.4,2.666666667,1.037996918
291569,1,83,1,2,4,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,2,-1,-1,1.181734119
291572,1,66,1,2,4,-1,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,1,2,2.8,4.166666667,1.006062523
291575,2,80,1,2,1,-1,1,3,4,1,4,2,2,5,3,2,-1,-1,-1,-1,2,2.4,1.666666667,1.275478342
291577,2,83,1,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,2,5,2,3,2.4,3.166666667,1.203219329
291578,2,85,1,2,1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,3.6,3.5,1.087117532
291580,2,76,4,2,3,-1,1,3,9,1,9,9,9,9,2,1,-1,-1,-1,-1,1,3.6,4,0.697901612
291582,2,80,3,2,8,-1,5,3,-1,-1,-1,-1,-1,-1,-1,2,2,3,5,4,2,9,9,0.748341141
291586,2,83,3,2,2,-1,2,3,4,2,2,4,3,4,3,3,-1,-1,-1,-1,1,3.2,3.166666667,0.608476538
291591,2,74,3,2,3,4,3,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,3,3.5,0.652374299
291592,2,77,2,2,4,3,5,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,3,2,2.2,3.833333333,0.586379071
291593,1,72,1,2,4,-1,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,0.983429713
291604,2,70,3,2,3,-1,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,-1,-1,0.756256492
