Sserial	Rsex	RAgeCat	Married	ChildHh	HEdQual3	eq_inc_quintiles	RClassGp	CCBELIEV	carallow	carreduc	carnod2	cartaxhi	carenvdc	plnenvt	plnuppri	Politics	Voted	actchar	actpol	govnosa2	PartyId2	leftrigh	libauth	WtFactor
293259	2	7	1	2	8	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	2	1	5	5	2	1	3.2	3.333333333	1.18854203
293260	2	2	4	1	2	3	5	-1	-1	-1	-1	-1	-1	-1	-1	5	2	5	5	1	5	2.2	4	0.533113836
293261	1	7	1	2	4	-1	3	2	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	1	1	4.166666667	1.024707711
293262	2	7	2	2	2	-1	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	3	2	4	0.506503039
293263	1	7	1	2	2	-1	4	3	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	5	-1	-1	1.110665186
293264	2	6	1	2	1	-1	1	3	4	3	4	2	3	4	2	2	-1	-1	-1	-1	8	4	3	0.820211559
293265	2	1	4	1	3	2	5	3	-1	-1	-1	-1	-1	-1	-1	4	2	-1	-1	-1	5	-1	-1	0.66137055
293266	1	4	1	1	2	-1	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	4	5	3	8	3.6	3.5	1.140542321
293267	1	3	1	1	3	3	3	-1	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	1	-1	-1	0.935201429
293268	2	3	1	2	2	-1	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	2	2.2	4	0.930777161
293269	1	6	1	2	3	-1	5	3	3	2	1	3	2	8	8	1	-1	-1	-1	-1	3	1.8	4.333333333	0.923350068
293270	1	1	4	2	1	4	1	3	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	2	1.4	2.833333333	0.860252508
293271	1	7	1	2	3	-1	1	3	4	2	2	3	2	3	2	3	-1	-1	-1	-1	1	3.8	4.166666667	0.898546097
293272	1	3	1	1	1	-1	1	2	2	5	1	5	5	3	5	1	-1	-1	-1	-1	8	5	4.166666667	1.206067011
293273	1	7	1	2	3	-1	3	3	-1	-1	-1	-1	-1	-1	-1	2	1	2	5	1	1	3.6	4.666666667	0.849158605
293274	2	3	4	1	4	2	2	3	-1	-1	-1	-1	-1	-1	-1	5	2	5	5	1	5	1	3.5	0.97017022
293275	2	7	1	2	4	2	5	-1	-1	-1	-1	-1	-1	-1	-1	3	1	3	5	4	1	3.4	3.333333333	1.121412511
293276	1	7	1	2	4	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	5	1	9	9	9	1	1	5	0.850036618
293277	2	7	3	2	3	5	5	-1	-1	-1	-1	-1	-1	-1	-1	4	2	3	5	3	4	2.4	4	0.565746881
293278	2	7	3	2	3	4	2	-1	-1	-1	-1	-1	-1	-1	-1	2	1	5	5	4	1	2.6	3.166666667	0.600433435
293279	1	7	4	2	4	-1	5	3	2	3	2	3	3	3	2	4	-1	-1	-1	-1	2	2.2	4	0.887031487
293280	1	7	1	2	3	5	1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	1	5	4	1	3	3.333333333	0.656596918
293281	1	7	1	2	4	2	4	1	-1	-1	-1	-1	-1	-1	-1	4	2	-1	-1	-1	5	1	3.833333333	1.143095732
293282	1	7	1	2	3	3	1	3	-1	-1	-1	-1	-1	-1	-1	1	1	5	5	3	1	2.4	4.166666667	0.806516503
293283	2	2	4	1	2	1	2	3	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	2	2.2	4	0.675307414
293284	2	2	4	1	2	1	3	2	-1	-1	-1	-1	-1	-1	-1	4	2	5	5	8	2	3	3.666666667	0.681293798
293285	2	2	4	2	2	3	2	3	-1	-1	-1	-1	-1	-1	-1	3	1	5	5	4	2	3.4	3	0.499479049
293286	1	2	1	2	1	5	1	3	-1	-1	-1	-1	-1	-1	-1	2	1	5	5	3	1	4	3.833333333	1.175261722
293287	1	7	1	2	2	-1	1	3	2	3	2	4	2	2	3	4	-1	-1	-1	-1	8	2.6	3	1.137660748
293288	2	4	4	1	2	2	2	3	-1	-1	-1	-1	-1	-1	-1	4	1	8	5	2	2	2.2	3	0.38523654
293289	2	4	1	2	2	-1	1	3	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	2	1	1.166666667	1.527938996
293290	1	4	1	1	4	-1	5	3	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	2	-1	-1	1.401281772
293291	2	4	1	1	4	-1	5	2	2	2	2	5	2	2	2	5	-1	-1	-1	-1	2	2.2	4.833333333	1.333341482
293292	1	3	1	1	2	-1	1	3	4	2	4	3	2	4	3	3	-1	-1	-1	-1	1	4.2	3.5	1.060506077
293293	1	4	2	2	3	-1	5	3	-1	-1	-1	-1	-1	-1	-1	3	2	3	4	9	1	2.8	2.5	0.624487648
293294	2	7	2	2	3	-1	8	3	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	1	3.2	4.333333333	0.476268145
293295	2	2	1	1	2	2	5	3	-1	-1	-1	-1	-1	-1	-1	4	2	5	5	2	8	2.2	3.833333333	1.079731759
293296	2	4	1	2	4	-1	1	3	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	1	-1	-1	0.999021858
293297	2	1	4	2	2	2	5	3	-1	-1	-1	-1	-1	-1	-1	5	2	-1	-1	-1	5	2.4	2.5	1.632207849
293298	1	3	1	1	8	1	3	3	-1	-1	-1	-1	-1	-1	-1	3	2	5	5	2	5	2.6	3.333333333	1.481925437
293299	2	2	4	1	3	1	3	2	-1	-1	-1	-1	-1	-1	-1	4	2	-1	-1	-1	8	2.4	3.666666667	0.501248926
293300	2	3	2	1	4	-1	5	3	-1	-1	-1	-1	-1	-1	-1	4	2	-1	-1	-1	5	2.6	4	0.479990165
293301	2	4	1	1	2	-1	2	3	4	2	2	2	2	4	2	2	-1	-1	-1	-1	2	2.2	3.333333333	1.005943979
293302	1	4	2	2	3	4	2	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	4	-1	-1	0.636046131
293303	1	4	1	2	1	3	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	2	-1	-1	1.868551191
293304	1	2	1	1	2	-1	5	3	1	5	2	5	5	2	4	4	-1	-1	-1	-1	5	3.6	4.166666667	1.615392119
293305	2	7	1	2	3	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	4	1	5	5	3	1	3.6	3.833333333	0.918700629
293306	2	6	1	2	3	1	5	3	-1	-1	-1	-1	-1	-1	-1	3	1	5	5	2	3	3.2	3.666666667	0.998292334
293307	2	5	1	2	2	4	5	-1	-1	-1	-1	-1	-1	-1	-1	2	1	5	5	1	1	2	4.333333333	1.078736749
293308	2	2	4	1	4	3	5	3	-1	-1	-1	-1	-1	-1	-1	5	1	5	5	1	2	2.4	4.333333333	0.690043056
293309	1	2	1	1	4	3	5	-1	-1	-1	-1	-1	-1	-1	-1	5	2	-1	-1	-1	5	-1	-1	1.427072319
293310	2	4	2	1	2	4	4	2	-1	-1	-1	-1	-1	-1	-1	4	1	5	5	3	2	2.8	4.166666667	1.432965152
293311	1	4	1	1	3	-1	5	3	3	3	2	4	3	3	4	4	-1	-1	-1	-1	5	2.6	3.833333333	0.982279947
293312	1	4	1	1	2	1	5	3	-1	-1	-1	-1	-1	-1	-1	4	2	-1	-1	-1	2	3	3.166666667	2.393942193
293313	2	3	4	2	1	-1	1	3	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	2	-1	-1	0.519758316
293314	2	5	2	2	1	-1	2	3	5	5	8	5	1	3	4	2	-1	-1	-1	-1	2	2.2	3	0.548947788
293315	2	6	1	2	4	2	4	-1	-1	-1	-1	-1	-1	-1	-1	4	1	-1	-1	-1	2	-1	-1	0.84514955
293316	1	7	1	2	1	3	1	2	-1	-1	-1	-1	-1	-1	-1	1	1	1	5	2	1	4.2	3.333333333	0.959703547
293317	2	7	1	2	4	2	1	3	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	4	3	4	0.861922877
293318	2	5	4	2	4	2	5	2	-1	-1	-1	-1	-1	-1	-1	5	2	5	5	2	5	2.2	4.5	0.520158169
293319	1	7	1	2	4	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	4	1	1	9	3	1	1.6	4.333333333	0.971254524
293320	1	2	1	2	2	-1	2	3	-1	-1	-1	-1	-1	-1	-1	4	1	-1	-1	-1	2	2.2	2	1.189183807
293321	2	2	4	1	3	-1	5	3	3	2	4	4	4	3	3	1	-1	-1	-1	-1	2	2.6	3.166666667	0.553300287
293322	1	1	4	2	3	-1	-1	3	4	3	2	5	1	8	8	5	-1	-1	-1	-1	5	1.8	3.833333333	2.959725365
293323	2	2	1	1	1	4	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	2	2.4	3.166666667	1.008658879
293324	2	7	3	2	4	3	2	3	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	1	-1	-1	0.547832068
293325	2	2	1	1	2	1	5	3	-1	-1	-1	-1	-1	-1	-1	5	2	3	5	2	1	3.2	3.333333333	0.853673096
293326	2	7	3	2	4	-1	2	3	-1	-1	-1	-1	-1	-1	-1	4	2	-1	-1	-1	5	-1	-1	0.59985151
293327	1	3	1	2	3	5	3	-1	-1	-1	-1	-1	-1	-1	-1	3	1	5	5	4	1	3.8	4	1.139353479
293328	2	3	1	1	3	3	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	1	2.4	3.333333333	0.945712904
293329	1	6	1	2	3	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	2	2	5	5	4	1	2	4.666666667	0.752540237
293330	1	7	3	2	4	4	4	2	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	1	-1	-1	0.381167284
293331	1	4	4	2	1	5	2	-1	-1	-1	-1	-1	-1	-1	-1	3	1	5	5	4	2	1.4	2.5	0.580175641
293332	1	7	3	2	4	-1	5	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	2	-1	-1	0.496704838
293333	1	5	4	2	2	1	3	3	-1	-1	-1	-1	-1	-1	-1	3	1	5	5	3	1	2.6	3.5	1.097406467
293334	1	6	1	2	1	5	1	3	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	3.6	3.333333333	0.70710129
293335	2	2	4	1	2	-1	5	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	2	2	3.333333333	0.604572331
293336	1	4	1	1	1	-1	3	3	5	1	2	1	1	5	1	1	-1	-1	-1	-1	6	1.6	2.666666667	0.785183651
293337	2	6	1	2	3	-1	4	3	2	3	2	4	2	5	5	1	-1	-1	-1	-1	2	2	2.833333333	0.814123887
293338	1	6	2	2	2	5	4	3	-1	-1	-1	-1	-1	-1	-1	4	1	5	5	3	5	2.4	4.666666667	0.345267669
293339	1	6	4	2	1	-1	1	3	4	2	2	2	2	4	2	2	-1	-1	-1	-1	1	2	3.333333333	0.379180051
293340	2	7	3	2	4	-1	4	3	9	9	9	9	9	1	3	1	-1	-1	-1	-1	1	3.2	5	0.751911382
293341	2	3	3	1	1	4	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	3	2.4	2.333333333	0.36500606
293342	1	4	2	2	3	-1	5	3	-1	-1	-1	-1	-1	-1	-1	2	1	5	3	3	2	2	3.666666667	0.567905624
293343	2	2	4	1	2	3	5	3	-1	-1	-1	-1	-1	-1	-1	3	1	5	5	2	2	2	3.666666667	0.702761984
293344	2	4	1	2	3	4	2	-1	-1	-1	-1	-1	-1	-1	-1	3	1	4	5	2	1	2.8	2.666666667	0.955621214
293345	1	6	2	2	2	4	3	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	1	-1	-1	0.392693423
293346	2	7	1	2	2	-1	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	2	5	2	1	3	4.333333333	1.097811233
293347	1	1	4	2	2	1	2	3	-1	-1	-1	-1	-1	-1	-1	2	2	-1	-1	-1	5	2.4	3.666666667	2.571093188
293348	2	5	1	1	3	-1	2	3	3	2	2	4	2	4	2	3	-1	-1	-1	-1	1	3.4	2.333333333	1.282350322
293349	1	3	1	1	3	-1	5	3	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1.2	4.5	1.956217569
293350	2	3	1	1	3	-1	5	3	-1	-1	-1	-1	-1	-1	-1	4	2	5	5	4	5	2.2	2.833333333	0.770821437
293351	1	7	1	2	3	3	5	3	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	0.948254709
293352	1	4	4	2	1	5	1	3	-1	-1	-1	-1	-1	-1	-1	1	1	5	5	4	3	3.2	2.666666667	0.621301783
293353	2	4	3	1	4	-1	5	3	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	5	-1	-1	0.603165706
293354	2	7	1	2	4	-1	5	3	-1	-1	-1	-1	-1	-1	-1	3	1	9	9	4	1	9	9	1.079836065
293355	2	4	2	2	1	2	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	5	5	3	2	1	3.5	0.955623923
293356	1	5	1	2	4	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	4	1	5	5	2	2	2.4	4.5	1.204133323
293357	2	7	3	2	4	5	2	-1	-1	-1	-1	-1	-1	-1	-1	3	1	1	9	2	2	3.4	4.5	0.438270645
293358	1	7	2	2	2	3	5	-1	-1	-1	-1	-1	-1	-1	-1	4	1	5	5	2	1	2.6	4.166666667	0.417710534
293359	2	2	2	1	3	1	4	2	-1	-1	-1	-1	-1	-1	-1	4	2	-1	-1	-1	8	2.4	3.166666667	0.910291139
293360	1	2	1	2	1	-1	1	3	3	2	4	3	2	4	2	2	-1	-1	-1	-1	8	2.6	3.666666667	1.25647288
293361	2	3	1	2	1	5	1	3	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	1	-1	-1	0.763247789
293362	1	7	1	2	4	-1	3	3	-1	-1	-1	-1	-1	-1	-1	5	2	1	5	2	5	2	3.333333333	0.918622013
293363	2	2	1	1	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	5	5	3	2	2.2	4.333333333	1.027077349
293364	2	7	1	2	2	3	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	1	3.6	3.833333333	1.034223017
293365	2	4	2	1	4	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	5	2	-1	-1	-1	5	-1	-1	0.464704903
293366	2	7	3	2	1	5	1	3	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	2	1.6	2.5	0.498973922
293367	1	7	1	2	4	-1	5	3	8	3	2	4	4	4	3	3	-1	-1	-1	-1	4	3.4	3.666666667	0.901679692
293368	1	1	4	2	1	3	1	3	-1	-1	-1	-1	-1	-1	-1	1	1	4	5	5	2	1.2	1.833333333	1.155482784
293369	1	7	2	2	4	3	4	-1	-1	-1	-1	-1	-1	-1	-1	3	1	5	5	2	4	2.2	4	0.439485332
293370	2	7	2	2	4	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	5	5	4	1	1	4.166666667	0.447940591
293371	2	7	1	2	2	-1	1	3	4	2	2	3	3	5	8	2	-1	-1	-1	-1	1	2.8	3.666666667	0.979440854
293372	2	1	1	2	2	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	2	1	4	3	2	2	1	2.166666667	1.935003339
293373	1	3	4	2	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	3	5	4	2	3.2	2.333333333	0.889714817
293374	2	7	1	2	2	-1	2	3	3	3	2	3	3	3	3	3	-1	-1	-1	-1	1	2.8	2.833333333	0.923918567
293375	2	4	1	1	2	2	3	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	5	4	2	2.8	3.5	1.029094837
293376	1	7	1	2	4	-1	5	3	8	4	4	4	2	8	8	1	-1	-1	-1	-1	2	2.2	5	0.918633619
293377	1	7	1	2	3	5	2	1	-1	-1	-1	-1	-1	-1	-1	2	1	5	5	4	1	4	3.666666667	0.888524195
293378	2	6	2	1	3	-1	4	3	-1	-1	-1	-1	-1	-1	-1	3	1	4	5	1	2	2.2	3.5	1.397838122
293379	1	2	1	2	2	4	2	-1	-1	-1	-1	-1	-1	-1	-1	1	1	4	2	5	2	3	3.666666667	1.467156058
293380	1	5	2	2	3	1	3	-1	-1	-1	-1	-1	-1	-1	-1	1	1	5	4	1	4	1.4	3.666666667	0.600283978
293381	2	5	1	2	1	5	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	5	5	2	5	1.8	3	0.892567528
293382	2	4	4	2	4	2	5	-1	-1	-1	-1	-1	-1	-1	-1	5	1	5	5	3	8	3	3.833333333	0.440741146
293383	1	6	1	2	1	-1	1	3	2	2	4	3	2	4	2	3	-1	-1	-1	-1	3	2.6	3	0.717365155
293384	1	4	1	2	4	3	5	3	-1	-1	-1	-1	-1	-1	-1	4	1	-1	-1	-1	2	1	4.5	1.304754169
293385	2	3	4	1	2	-1	5	3	2	1	2	4	2	2	2	2	-1	-1	-1	-1	2	2.8	3	0.331688835
293386	2	5	4	2	4	3	4	-1	-1	-1	-1	-1	-1	-1	-1	5	2	5	5	1	2	1.8	4.333333333	0.467436092
293387	2	2	2	1	3	3	4	3	-1	-1	-1	-1	-1	-1	-1	4	1	-1	-1	-1	4	-1	-1	0.52672048
293388	1	4	1	1	3	-1	4	3	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	2	2.8	4	0.976240946
293389	1	1	1	2	2	3	2	3	-1	-1	-1	-1	-1	-1	-1	3	2	5	5	2	1	4.2	3.333333333	2.203608541
293390	1	4	4	2	4	1	5	2	-1	-1	-1	-1	-1	-1	-1	2	2	-1	-1	-1	5	-1	-1	0.975241449
293391	2	1	4	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	5	2	3	2.4	2.5	2.437650648
293392	2	2	1	2	1	3	2	-1	-1	-1	-1	-1	-1	-1	-1	4	2	-1	-1	-1	5	-1	-1	1.188814866
293393	2	6	3	2	2	-1	4	3	4	1	2	3	1	2	3	2	-1	-1	-1	-1	1	1.4	5	0.432365857
293394	2	5	4	2	2	-1	1	2	2	4	2	4	2	2	4	3	-1	-1	-1	-1	4	3.6	3.666666667	0.657525073
293395	1	4	1	2	3	1	5	-1	-1	-1	-1	-1	-1	-1	-1	2	1	5	5	3	1	2.8	3.5	0.887426349
293396	2	2	4	1	1	-1	1	3	4	2	4	4	1	4	2	1	-1	-1	-1	-1	2	2.2	3.166666667	0.516593963
293397	1	2	4	2	1	-1	1	3	4	2	4	4	1	4	3	2	-1	-1	-1	-1	1	3.8	3.666666667	0.571050864
293398	1	3	2	2	3	5	5	-1	-1	-1	-1	-1	-1	-1	-1	3	1	5	5	5	1	3.6	4	0.468334726
293399	1	7	2	2	4	-1	3	3	5	1	5	3	1	1	2	1	-1	-1	-1	-1	1	3.2	3.666666667	0.412871324
293400	1	4	1	2	4	2	3	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	2	-1	-1	0.977582843
293401	1	3	1	1	3	-1	3	3	2	4	3	4	2	3	4	3	-1	-1	-1	-1	8	2.2	3.333333333	2.028279964
293402	2	7	1	2	3	-1	2	2	3	3	2	4	2	3	4	4	-1	-1	-1	-1	2	2.2	3.833333333	1.201576507
293403	2	6	3	2	1	5	1	3	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	6	-1	-1	0.548120419
293404	1	2	1	2	1	5	3	3	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	2	2.2	2	1.242879808
293405	1	2	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	5	5	3	2	3	3	0.714478706
293406	2	3	1	1	1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	2	1	5	5	3	1	4	3.833333333	0.776113659
293407	2	7	3	2	4	-1	2	3	-1	-1	-1	-1	-1	-1	-1	3	1	2	9	3	1	3.8	5	0.517515501
293408	2	7	2	2	1	4	1	3	-1	-1	-1	-1	-1	-1	-1	1	1	9	9	3	3	2.2	3.5	2.17124516
293409	2	1	4	2	2	-1	-1	3	4	1	5	3	2	3	3	4	-1	-1	-1	-1	6	3.2	2.833333333	2.116480098
293410	2	2	1	2	8	-1	2	3	4	2	4	2	1	4	3	4	-1	-1	-1	-1	6	2.6	2	1.458166539
293411	2	7	1	2	3	2	2	3	-1	-1	-1	-1	-1	-1	-1	2	1	5	4	2	1	3.6	3.833333333	0.974880556
293412	2	4	1	1	3	-1	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	5	5	1	4	1.6	4	0.737041411
293413	1	2	4	2	1	-1	1	3	-1	-1	-1	-1	-1	-1	-1	1	2	3	5	3	2	1.4	2	1.717758081
293414	2	7	3	2	4	3	4	-1	-1	-1	-1	-1	-1	-1	-1	2	2	5	5	4	8	2.4	3.333333333	0.683146702
293415	1	4	2	2	4	4	5	-1	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	2	-1	-1	0.819100405
293416	2	7	1	2	2	-1	1	3	4	2	4	4	2	2	4	1	-1	-1	-1	-1	2	2	1.5	1.365206082
293417	1	7	3	2	2	3	5	-1	-1	-1	-1	-1	-1	-1	-1	2	1	5	5	8	2	2.8	3.5	0.388834483
293418	2	7	1	2	4	4	3	2	-1	-1	-1	-1	-1	-1	-1	3	1	1	9	1	2	2.4	3	1.373718486
293419	1	1	1	2	1	1	1	3	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	6	1.8	2.5	1.917815573
293420	2	4	1	1	3	1	3	3	-1	-1	-1	-1	-1	-1	-1	3	2	5	5	2	8	2.4	3.833333333	0.837826918
293421	1	6	1	2	2	-1	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	4	5	2	2	2	3.833333333	0.855279705
293422	2	3	2	1	1	4	1	3	-1	-1	-1	-1	-1	-1	-1	3	2	-1	-1	-1	2	2.4	2.833333333	0.38511966
293423	2	4	2	1	2	-1	1	2	3	2	2	2	2	4	2	2	-1	-1	-1	-1	2	3.6	4	0.51524189
293424	2	2	4	1	4	-1	-1	2	4	2	3	3	8	4	3	4	-1	-1	-1	-1	2	2.2	3.666666667	0.528040518
293425	1	7	1	2	2	-1	3	1	-1	-1	-1	-1	-1	-1	-1	2	1	5	5	2	8	2.6	3.166666667	0.966749164
293426	2	7	2	2	1	2	5	3	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	2	-1	-1	0.567183335
293427	2	7	3	2	4	4	5	1	-1	-1	-1	-1	-1	-1	-1	1	1	5	5	3	1	3	4.333333333	1.312694281
293428	2	3	4	2	3	1	4	3	-1	-1	-1	-1	-1	-1	-1	3	2	-1	-1	-1	4	2	3.666666667	0.517445938
293429	2	4	1	2	3	2	5	3	-1	-1	-1	-1	-1	-1	-1	4	1	5	5	4	2	2.8	3.5	0.879528563
293430	1	3	1	1	1	-1	5	3	4	2	4	4	1	5	2	1	-1	-1	-1	-1	4	1	3	1.233645309
293431	2	2	4	1	3	2	5	3	-1	-1	-1	-1	-1	-1	-1	5	2	-1	-1	-1	2	2.4	4.166666667	0.512032851
293432	1	2	1	1	1	5	1	3	-1	-1	-1	-1	-1	-1	-1	1	1	5	5	2	1	4.2	5	1.456195246
293433	2	7	3	2	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	2	5	2	3	2	3.333333333	0.645347523
293434	1	4	1	1	1	-1	3	3	5	1	3	2	3	4	3	1	-1	-1	-1	-1	2	1	2.333333333	1.099241729
293435	1	6	1	2	1	-1	1	3	4	2	4	2	2	4	2	2	-1	-1	-1	-1	2	2.8	2.666666667	0.744022804
293436	2	7	3	2	4	4	5	3	-1	-1	-1	-1	-1	-1	-1	4	1	-1	-1	-1	4	2.2	4	0.454315299
293437	2	4	3	1	4	-1	-1	3	2	2	2	3	2	3	3	3	-1	-1	-1	-1	2	1.8	3.5	1.150701957
293438	2	4	2	1	2	-1	2	2	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	2	-1	-1	0.447405558
293439	2	4	2	1	2	-1	1	3	4	3	3	2	1	4	3	3	-1	-1	-1	-1	1	3.2	3.166666667	0.490471888
293440	2	3	1	1	4	1	4	-1	-1	-1	-1	-1	-1	-1	-1	1	2	-1	-1	-1	5	-1	-1	0.806706312
293441	2	4	1	2	3	1	5	3	-1	-1	-1	-1	-1	-1	-1	4	2	5	5	3	8	1.6	3.666666667	0.93926666
293442	1	6	1	2	4	-1	4	1	-1	-1	-1	-1	-1	-1	-1	4	2	-1	-1	-1	5	-1	-1	1.255471216
293443	2	4	1	1	3	2	5	-1	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	1	-1	-1	0.968374653
293444	2	4	1	1	2	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	3	1	4	3	1	8	9	9	0.988881489
293445	2	1	1	1	4	2	5	1	-1	-1	-1	-1	-1	-1	-1	4	2	3	5	1	5	1	4.666666667	1.892397991
293446	2	7	3	2	4	3	2	-1	-1	-1	-1	-1	-1	-1	-1	2	2	4	5	1	1	2	3.666666667	0.744243874
293447	2	2	1	1	1	3	1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	3	5	2	1	3	4	0.982625132
293448	2	7	1	2	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	5	5	3	1	3	3.5	1.429479253
293449	2	2	1	1	2	1	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	1	4	4.166666667	1.04992736
293450	2	7	3	2	3	3	5	3	-1	-1	-1	-1	-1	-1	-1	2	1	-1	-1	-1	2	1.8	3.166666667	0.606935043
293451	2	4	4	2	3	-1	3	3	2	4	1	5	5	2	2	4	-1	-1	-1	-1	2	2.8	4	0.419006507
293452	1	7	3	2	3	5	1	3	-1	-1	-1	-1	-1	-1	-1	4	1	5	5	1	1	4.2	4.5	0.375562686
293453	2	1	4	2	3	1	5	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	2	-1	-1	0.885862453
293454	2	2	1	1	2	2	5	2	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	2	2.2	3.333333333	1.138605616
293455	2	5	2	1	3	2	3	3	-1	-1	-1	-1	-1	-1	-1	5	1	5	5	2	5	2.2	4	1.932951417
293456	2	5	1	2	2	-1	1	2	-1	-1	-1	-1	-1	-1	-1	4	2	5	5	2	5	2.8	4	1.046586545
293457	2	4	2	1	1	4	3	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	2	4	3	0.395612603
293458	2	2	1	2	3	2	5	3	-1	-1	-1	-1	-1	-1	-1	5	2	5	5	2	1	2.4	3.5	1.532433601
293459	2	4	1	2	1	-1	1	3	-1	-1	-1	-1	-1	-1	-1	2	1	5	5	4	3	3.2	2.166666667	0.463815477
293460	2	6	1	2	3	-1	3	2	2	5	2	5	2	8	5	3	-1	-1	-1	-1	1	2.4	4	0.809868537
293461	2	4	4	1	4	-1	1	3	-1	-1	-1	-1	-1	-1	-1	3	1	-1	-1	-1	2	2.4	3.5	0.445037739
293462	2	4	1	2	2	5	1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	4	5	2	1	2.4	3.833333333	0.804320657
293463	2	3	1	1	1	-1	1	3	4	2	4	2	2	4	2	1	-1	-1	-1	-1	2	2.2	1.833333333	1.341703617
293464	2	1	4	2	3	-1	5	2	2	8	1	8	8	1	8	4	-1	-1	-1	-1	1	1	4.833333333	1.016997491
293465	2	7	3	2	4	1	5	-1	-1	-1	-1	-1	-1	-1	-1	4	1	5	5	3	2	2.2	3.833333333	0.604473015
