YYYY,Month,MM,DD,Tmax,Tmin,Tmean,Trange,Rainfall_mm
1976,Jun,6,7,25.1,12.8,19,12.3,0
1976,Jun,6,8,28.8,11.3,20.1,17.5,0
1976,Jun,6,9,29,12.3,20.7,16.7,0
1976,Jun,6,10,20.8,10.5,15.7,10.3,0
1976,Jun,6,11,22,10,16,12,0
1976,Jun,6,12,20.9,11.4,16.2,9.5,0
1976,Jun,6,13,24.7,10.4,17.6,14.3,0
1976,Jun,6,14,25.2,13,19.1,12.2,0
1976,Jun,6,15,25.3,12.8,19.1,12.5,0
1976,Jun,6,16,15.2,14.7,15,0.5,3.6
1976,Jun,6,17,16.8,11.3,14.1,5.5,0.2
1976,Jun,6,18,23.7,12.2,18,11.5,0
1976,Jun,6,19,15.4,12.2,13.8,3.2,11.7
1976,Jun,6,20,20.4,10.9,15.7,9.5,0.1
1976,Jun,6,21,22.2,10.3,16.3,11.9,0
1976,Jun,6,22,25.7,13.2,19.5,12.5,0
1976,Jun,6,23,28.8,14.7,21.8,14.1,0
1976,Jun,6,24,29.5,13.7,21.6,15.8,0
1976,Jun,6,25,32,14.5,23.3,17.5,0
1976,Jun,6,26,34,18.2,26.1,15.8,0
1976,Jun,6,27,34.3,17.8,26.1,16.5,0
1976,Jun,6,28,33.1,18.7,25.9,14.4,0
1976,Jun,6,29,30.7,16.2,23.5,14.5,0
1976,Jun,6,30,30.2,13.6,21.9,16.6,0
1976,Jul,7,1,30.4,14.4,22.4,16,0
1976,Jul,7,2,33,11.9,22.5,21.1,0
1976,Jul,7,3,33.4,15.1,24.3,18.3,0
1976,Jul,7,4,32.4,20.3,26.4,12.1,0
1976,Jul,7,5,32.5,16.3,24.4,16.2,0
1976,Jul,7,6,32.6,15.2,23.9,17.4,0
1976,Jul,7,7,31.1,14.9,23,16.2,0
1976,Jul,7,8,30.8,14.5,22.7,16.3,0
1976,Jul,7,9,24,16.1,20.1,7.9,0.3
1976,Jul,7,10,25.3,11,18.2,14.3,0
1976,Jul,7,11,27.7,12.5,20.1,15.2,0.1
1976,Jul,7,12,29.1,15.8,22.5,13.3,0
1976,Jul,7,13,23.9,15.7,19.8,8.2,5.8
1976,Jul,7,14,23.7,14.4,19.1,9.3,0
1976,Jul,7,15,23.4,13.4,18.4,10,7.8
1976,Jul,7,16,23,16.5,19.8,6.5,0
1976,Jul,7,17,26,14,20,12,0
1976,Jul,7,18,25.8,11.7,18.8,14.1,0.2
1976,Jul,7,19,23.1,16.5,19.8,6.6,0
1976,Jul,7,20,19.3,13.5,16.4,5.8,0.1
1976,Jul,7,21,21.6,9.5,15.6,12.1,0
1976,Jul,7,22,23.2,9.2,16.2,14,0
1976,Jul,7,23,21.2,10.3,15.8,10.9,0
1976,Jul,7,24,22.9,10.1,16.5,12.8,0
1976,Jul,7,25,24.6,10.4,17.5,14.2,0
1976,Jul,7,26,23.7,11.2,17.5,12.5,0
1976,Jul,7,27,27.1,11.8,19.5,15.3,0
1976,Jul,7,28,22,13,17.5,9,0
1976,Jul,7,29,26.6,9,17.8,17.6,0
1976,Jul,7,30,21.7,11,16.4,10.7,0
1976,Jul,7,31,19.1,9.8,14.5,9.3,0
1976,Aug,8,1,22,6.6,14.3,15.4,0
1976,Aug,8,2,21.3,12.3,16.8,9,0
1976,Aug,8,3,22.4,12.8,17.6,9.6,0
1976,Aug,8,4,23,8.6,15.8,14.4,0
1976,Aug,8,5,23,9,16,14,0
1976,Aug,8,6,23.2,10.7,17,12.5,0
1976,Aug,8,7,22.8,10.1,16.5,12.7,0
1976,Aug,8,8,22.5,8.9,15.7,13.6,0
1976,Aug,8,9,23.8,9.5,16.7,14.3,0
1976,Aug,8,10,25.2,9.4,17.3,15.8,0
1976,Aug,8,11,25.6,10.1,17.9,15.5,0
1976,Aug,8,12,27.4,11,19.2,16.4,0
1976,Aug,8,13,26.9,13.8,20.4,13.1,0
1976,Aug,8,14,26.3,12.7,19.5,13.6,0
1976,Aug,8,15,26.7,12,19.4,14.7,0
1976,Aug,8,16,26.5,10.3,18.4,16.2,0
1976,Aug,8,17,27.9,11,19.5,16.9,0
1976,Aug,8,18,24,12.3,18.2,11.7,0
1976,Aug,8,19,26,11.6,18.8,14.4,0
1976,Aug,8,20,27.1,11.7,19.4,15.4,0
1976,Aug,8,21,24.9,13.5,19.2,11.4,0
1976,Aug,8,22,26.2,13.3,19.8,12.9,0
1976,Aug,8,23,27.1,10.6,18.9,16.5,0
1976,Aug,8,24,29.4,10.6,20,18.8,0
1976,Aug,8,25,29.6,12.5,21.1,17.1,0
1976,Aug,8,26,27.3,13.5,20.4,13.8,0
1976,Aug,8,27,21.5,12.6,17.1,8.9,0
1976,Aug,8,28,18.7,12.2,15.5,6.5,0.2
1976,Aug,8,29,21.7,12.3,17,9.4,20.8
1976,Aug,8,30,18.1,14.1,16.1,4,2.9
1976,Aug,8,31,19.3,13.8,16.6,5.5,0
1976,Sep,9,1,18.7,11,14.9,7.7,5.3
1976,Sep,9,2,15.3,8.8,12.1,6.5,0
1976,Sep,9,3,19.2,6.5,12.9,12.7,0
1976,Sep,9,4,17.5,11.3,14.4,6.2,0
1976,Sep,9,5,21,10.3,15.7,10.7,0
1976,Sep,9,6,22.5,7.9,15.2,14.6,0
1976,Sep,9,7,23.6,8.6,16.1,15,0
1976,Sep,9,8,22.8,12,17.4,10.8,1.3
1976,Sep,9,9,14.3,9.9,12.1,4.4,1.3
1976,Sep,9,10,16,8.2,12.1,7.8,17
1976,Sep,9,11,17.5,9.6,13.6,7.9,0
1976,Sep,9,12,14.2,8.7,11.5,5.5,1.1
1976,Sep,9,13,13.3,9.8,11.6,3.5,1.5
1976,Sep,9,14,13.3,8.8,11.1,4.5,0.3
1976,Sep,9,15,12.7,10,11.4,2.7,0
1976,Sep,9,16,15.2,8.4,11.8,6.8,0
1976,Sep,9,17,16.4,5.7,11.1,10.7,0
1976,Sep,9,18,18.3,5.7,12,12.6,0
1976,Sep,9,19,19,8.7,13.9,10.3,0
1976,Sep,9,20,22,12.7,17.4,9.3,0
1976,Sep,9,21,22.1,14.8,18.5,7.3,0
1976,Sep,9,22,15.7,13.6,14.7,2.1,9.3
1976,Sep,9,23,16.7,9.8,13.3,6.9,3.1
1976,Sep,9,24,18.6,12.8,15.7,5.8,7.3
1976,Sep,9,25,19.6,14.9,17.3,4.7,16.4
1976,Sep,9,26,21.3,14.5,17.9,6.8,11.6
1976,Sep,9,27,21.5,12.7,17.1,8.8,5
1976,Sep,9,28,19.1,12.3,15.7,6.8,4.1
1976,Sep,9,29,19.2,13.3,16.3,5.9,0.6
1976,Sep,9,30,16.7,12.3,14.5,4.4,5.5
1976,Oct,10,1,18.3,13.5,15.9,4.8,1.5
1976,Oct,10,2,16,11.7,13.9,4.3,7.3
1976,Oct,10,3,16.1,11.8,14,4.3,18.5
1976,Oct,10,4,14.7,9.4,12.1,5.3,1.2
1976,Oct,10,5,17.2,6.4,11.8,10.8,5.1
1976,Oct,10,6,17.4,10.3,13.9,7.1,5.9
1976,Oct,10,7,17.7,11.1,14.4,6.6,0
1976,Oct,10,8,13.8,7.7,10.8,6.1,7.5
1976,Oct,10,9,18.4,9.8,14.1,8.6,0
1976,Oct,10,10,16.8,9.7,13.3,7.1,2
1976,Oct,10,11,18.7,11.7,15.2,7,3.1
1976,Oct,10,12,12.3,11.2,11.8,1.1,0.1
1976,Oct,10,13,12.8,7.6,10.2,5.2,8.1
1976,Oct,10,14,13.2,8.6,10.9,4.6,4.5
1976,Oct,10,15,12.1,9.9,11,2.2,0
1976,Oct,10,16,13.2,4.6,8.9,8.6,0
1976,Oct,10,17,13.3,7.5,10.4,5.8,6.3
1976,Oct,10,18,13.9,9.9,11.9,4,0.5
1976,Oct,10,19,13.9,9.7,11.8,4.2,0.1
1976,Oct,10,20,13.1,7.5,10.3,5.6,0.1
1976,Oct,10,21,14.7,6,10.4,8.7,3.5
1976,Oct,10,22,12.9,6.8,9.9,6.1,3.6
1976,Oct,10,23,13.4,9.2,11.3,4.2,0.3
1976,Oct,10,24,12.2,2.7,7.5,9.5,0.3
1976,Oct,10,25,12.7,3.3,8,9.4,2.3
1976,Oct,10,26,13.5,9.4,11.5,4.1,0
1976,Oct,10,27,13,4.8,8.9,8.2,0.1
1976,Oct,10,28,10.6,6.9,8.8,3.7,4.6
1976,Oct,10,29,9.9,8,9,1.9,9.1
1976,Oct,10,30,10.1,7.7,8.9,2.4,0
1976,Oct,10,31,10.5,2.3,6.4,8.2,3.9
1976,Nov,11,1,11.7,4.7,8.2,7,6.3
1976,Nov,11,2,9.3,5.2,7.3,4.1,0.5
1976,Nov,11,3,8.1,-1.2,3.5,9.3,0
1976,Nov,11,4,11,-0.7,5.2,11.7,2.2
1976,Nov,11,5,12.7,5.1,8.9,7.6,6.3
1976,Nov,11,6,11.6,7.4,9.5,4.2,2.9
1976,Nov,11,7,11.5,4.8,8.2,6.7,0
1976,Nov,11,8,10.4,4.3,7.4,6.1,0
1976,Nov,11,9,10.8,3.6,7.2,7.2,0
1976,Nov,11,10,5.9,3.3,4.6,2.6,0
1976,Nov,11,11,9.6,-1.6,4,11.2,3.1
1976,Nov,11,12,5.3,0.4,2.9,4.9,0.1
1976,Nov,11,13,8.2,1.1,4.7,7.1,0
1976,Nov,11,14,6,-3,1.5,9,0
1976,Nov,11,15,9.8,-1.5,4.2,11.3,5.4
1976,Nov,11,16,9.6,5.3,7.5,4.3,1
1976,Nov,11,17,9.4,5.8,7.6,3.6,0
1976,Nov,11,18,10.5,5.9,8.2,4.6,0
1976,Nov,11,19,9.4,4.5,7,4.9,0
1976,Nov,11,20,7,6.6,6.8,0.4,0
1976,Nov,11,21,7.2,5.1,6.2,2.1,0.1
1976,Nov,11,22,6.9,5.4,6.2,1.5,0
1976,Nov,11,23,6.5,1,3.8,5.5,0
1976,Nov,11,24,10.1,0,5.1,10.1,0
1976,Nov,11,25,9.4,3.8,6.6,5.6,0
1976,Nov,11,26,10.7,7.1,8.9,3.6,0.5
1976,Nov,11,27,12,4.1,8.1,7.9,3.2
1976,Nov,11,28,10,5,7.5,5,6.9
1976,Nov,11,29,10.2,4.6,7.4,5.6,2
1976,Nov,11,30,5.9,4.7,5.3,1.2,15.4
1976,Dec,12,1,5.4,1.2,3.3,4.2,1.9
1976,Dec,12,2,6.1,1.9,4,4.2,0.9
1976,Dec,12,3,3.4,-1.8,0.8,5.2,0
1976,Dec,12,4,2.3,-4.3,-1,6.6,0
1976,Dec,12,5,5.9,-4,1,9.9,6.7
1976,Dec,12,6,8.4,-3.4,2.5,11.8,1.5
1976,Dec,12,7,8.4,3.4,5.9,5,5.9
1976,Dec,12,8,8.4,4.4,6.4,4,0
1976,Dec,12,9,5.6,0.5,3.1,5.1,0
1976,Dec,12,10,2.5,-2.7,-0.1,5.2,0
1976,Dec,12,11,4.1,-1.9,1.1,6,0.1
1976,Dec,12,12,4.6,-1.4,1.6,6,0.3
1976,Dec,12,13,3.8,1,2.4,2.8,0
1976,Dec,12,14,3.6,-0.5,1.6,4.1,0
1976,Dec,12,15,3.4,0,1.7,3.4,0
1976,Dec,12,16,2.8,0.4,1.6,2.4,4.5
1976,Dec,12,17,1.3,-0.3,0.5,1.6,13.8
1976,Dec,12,18,2.9,0.2,1.6,2.7,17
1976,Dec,12,19,3.5,0.2,1.9,3.3,2.6
1976,Dec,12,20,3.9,2.1,3,1.8,9.5
1976,Dec,12,21,6.6,1.8,4.2,4.8,0.2
1976,Dec,12,22,9,1.3,5.2,7.7,0
1976,Dec,12,23,6.1,4.8,5.5,1.3,0
1976,Dec,12,24,4.6,0.9,2.8,3.7,0
1976,Dec,12,25,2.7,-0.1,1.3,2.8,0
1976,Dec,12,26,4,-0.5,1.8,4.5,0
1976,Dec,12,27,3.9,0.3,2.1,3.6,5.1
1976,Dec,12,28,1.1,0.2,0.7,0.9,0
1976,Dec,12,29,2,-8.9,-3.5,10.9,0
1976,Dec,12,30,6.1,-7.8,-0.9,13.9,14.2
1976,Dec,12,31,6.2,2,4.1,4.2,17.6
1977,Jan,1,1,6.7,2.6,4.7,4.1,2
1977,Jan,1,2,1.4,0.3,0.9,1.1,0
1977,Jan,1,3,3.7,-2.7,0.5,6.4,0
1977,Jan,1,4,6.2,-2.5,1.9,8.7,1.9
1977,Jan,1,5,8.4,-0.4,4,8.8,2.8
1977,Jan,1,6,4.2,2,3.1,2.2,0
1977,Jan,1,7,5.9,-0.4,2.8,6.3,0
1977,Jan,1,8,5.6,0.5,3.1,5.1,1.6
1977,Jan,1,9,7.7,2.6,5.2,5.1,3.5
1977,Jan,1,10,1.9,0.3,1.1,1.6,0
1977,Jan,1,11,1.5,0.2,0.9,1.3,0
1977,Jan,1,12,-0.1,-2,-1.1,1.9,0
1977,Jan,1,13,4.4,-2.4,1,6.8,18.4
1977,Jan,1,14,3.2,-0.2,1.5,3.4,2.6
1977,Jan,1,15,4,1,2.5,3,0
1977,Jan,1,16,4.1,0.2,2.2,3.9,0
1977,Jan,1,17,3.3,-4.2,-0.5,7.5,0.5
1977,Jan,1,18,3.8,-3.6,0.1,7.4,1.5
1977,Jan,1,19,5.7,2.1,3.9,3.6,0
1977,Jan,1,20,7.8,2.4,5.1,5.4,0.9
1977,Jan,1,21,9.4,5.6,7.5,3.8,3.5
1977,Jan,1,22,8.2,3.7,6,4.5,5.9
1977,Jan,1,23,7.6,4,5.8,3.6,0.2
1977,Jan,1,24,9.6,3.9,6.8,5.7,4.5
1977,Jan,1,25,12.6,3.9,8.3,8.7,2.8
1977,Jan,1,26,8.5,5.6,7.1,2.9,1.9
1977,Jan,1,27,8.1,4.6,6.4,3.5,7.5
1977,Jan,1,28,3.1,2,2.6,1.1,0.7
1977,Jan,1,29,3.3,0.2,1.8,3.1,0
1977,Jan,1,30,1.7,-4.4,-1.4,6.1,0
1977,Jan,1,31,5,-3,1,8,13.2
1977,Feb,2,1,4.1,-1,1.6,5.1,1.4
1977,Feb,2,2,7.2,-0.2,3.5,7.4,5
1977,Feb,2,3,10.5,4,7.3,6.5,0.4
1977,Feb,2,4,8.8,3.5,6.2,5.3,5.4
1977,Feb,2,5,11.7,3.7,7.7,8,12.5
1977,Feb,2,6,10.9,3.8,7.4,7.1,0.8
1977,Feb,2,7,10.9,6.8,8.9,4.1,2
1977,Feb,2,8,11.2,5,8.1,6.2,2
1977,Feb,2,9,10,5.5,7.8,4.5,11.4
1977,Feb,2,10,10,6.7,8.4,3.3,4.4
1977,Feb,2,11,8.9,5.6,7.3,3.3,1.9
1977,Feb,2,12,8.5,4.2,6.4,4.3,0.1
1977,Feb,2,13,9.9,3.5,6.7,6.4,0
1977,Feb,2,14,8.3,1.8,5.1,6.5,0.2
1977,Feb,2,15,5.5,0.9,3.2,4.6,1.8
1977,Feb,2,16,8.5,0.9,4.7,7.6,0.6
1977,Feb,2,17,10.2,3.4,6.8,6.8,4
1977,Feb,2,18,9.4,6.2,7.8,3.2,14.9
1977,Feb,2,19,9.3,2.8,6.1,6.5,15.2
1977,Feb,2,20,11,3.1,7.1,7.9,2.5
1977,Feb,2,21,10.4,3.9,7.2,6.5,2.4
1977,Feb,2,22,9.8,5.6,7.7,4.2,3.8
1977,Feb,2,23,10.9,6.4,8.7,4.5,14.5
1977,Feb,2,24,7,5,6,2,4.3
1977,Feb,2,25,6.8,4.4,5.6,2.4,0
1977,Feb,2,26,5.7,0.7,3.2,5,0
1977,Feb,2,27,5.8,-1.5,2.2,7.3,0
1977,Feb,2,28,6.6,-2.6,2,9.2,2.9
1977,Mar,3,1,10.5,1.7,6.1,8.8,2.2
1977,Mar,3,2,17.2,5.6,11.4,11.6,1.5
1977,Mar,3,3,12.1,8.4,10.3,3.7,0.1
1977,Mar,3,4,11.5,8.4,10,3.1,0
1977,Mar,3,5,11,4.6,7.8,6.4,0
1977,Mar,3,6,10.9,6.5,8.7,4.4,0
1977,Mar,3,7,13,2.8,7.9,10.2,0.1
1977,Mar,3,8,12.1,4.9,8.5,7.2,0
1977,Mar,3,9,15.6,7.3,11.5,8.3,0
1977,Mar,3,10,10.6,5,7.8,5.6,3.1
1977,Mar,3,11,12,7.1,9.6,4.9,1.9
1977,Mar,3,12,12,3.2,7.6,8.8,0.4
1977,Mar,3,13,12,5.4,8.7,6.6,7.9
1977,Mar,3,14,8.9,5.1,7,3.8,2.6
1977,Mar,3,15,10.4,4.5,7.5,5.9,4.1
1977,Mar,3,16,10.5,8.2,9.4,2.3,8.4
1977,Mar,3,17,12,6.7,9.4,5.3,3.8
1977,Mar,3,18,11.2,6,8.6,5.2,1.7
1977,Mar,3,19,12.4,5.2,8.8,7.2,1.9
1977,Mar,3,20,9.9,3.5,6.7,6.4,1.9
1977,Mar,3,21,5.9,4.3,5.1,1.6,2.1
1977,Mar,3,22,6.5,3.9,5.2,2.6,0.1
1977,Mar,3,23,9.5,2.4,6,7.1,1
1977,Mar,3,24,9.6,5.1,7.4,4.5,0
1977,Mar,3,25,11.7,2.5,7.1,9.2,0
1977,Mar,3,26,9.2,4.5,6.9,4.7,7.1
1977,Mar,3,27,5.9,5.3,5.6,0.6,0.9
1977,Mar,3,28,6.1,-1.1,2.5,7.2,0.9
1977,Mar,3,29,6.2,-1.6,2.3,7.8,0
1977,Mar,3,30,7.2,-2.6,2.3,9.8,0
1977,Mar,3,31,10.2,-0.2,5,10.4,6.1
1977,Apr,4,1,12,4.4,8.2,7.6,2.7
1977,Apr,4,2,10.5,3,6.8,7.5,0
1977,Apr,4,3,9.6,0.7,5.2,8.9,0.7
1977,Apr,4,4,9.2,1.6,5.4,7.6,0
1977,Apr,4,5,10.4,1.3,5.9,9.1,0
1977,Apr,4,6,11.8,5,8.4,6.8,2
1977,Apr,4,7,5.1,1,3.1,4.1,0
1977,Apr,4,8,7.9,-2.4,2.8,10.3,0
1977,Apr,4,9,7.3,-1,3.2,8.3,0.2
1977,Apr,4,10,8.8,-0.1,4.4,8.9,0.5
1977,Apr,4,11,11.6,2.1,6.9,9.5,0.4
1977,Apr,4,12,16.5,6.7,11.6,9.8,0.5
1977,Apr,4,13,14.4,9.5,12,4.9,0
1977,Apr,4,14,12.1,3.3,7.7,8.8,0
1977,Apr,4,15,10.7,2.3,6.5,8.4,0
1977,Apr,4,16,12.4,2.1,7.3,10.3,0
1977,Apr,4,17,12.6,1.9,7.3,10.7,0
1977,Apr,4,18,7.5,-0.7,3.4,8.2,0
1977,Apr,4,19,10.8,4.5,7.7,6.3,2.9
1977,Apr,4,20,11.7,4.5,8.1,7.2,1.4
1977,Apr,4,21,12.7,7,9.9,5.7,0.5
1977,Apr,4,22,14.5,10,12.3,4.5,3.4
1977,Apr,4,23,13.7,7.4,10.6,6.3,1.9
1977,Apr,4,24,14.9,3.9,9.4,11,0.1
1977,Apr,4,25,16.8,7.8,12.3,9,0.6
1977,Apr,4,26,11.8,11.1,11.5,0.7,10.5
1977,Apr,4,27,13.1,3.9,8.5,9.2,0
1977,Apr,4,28,11.3,4.8,8.1,6.5,5.7
1977,Apr,4,29,13.4,5.8,9.6,7.6,1.3
1977,Apr,4,30,12.5,3.8,8.2,8.7,5.4
1977,May,5,1,13.6,0.8,7.2,12.8,0.2
1977,May,5,2,13.5,2.6,8.1,10.9,14.1
1977,May,5,3,11.5,6,8.8,5.5,3.8
1977,May,5,4,12.1,2.4,7.3,9.7,2.3
1977,May,5,5,13.7,6.5,10.1,7.2,0.3
1977,May,5,6,12,3.5,7.8,8.5,1.6
1977,May,5,7,13.8,4.9,9.4,8.9,1.8
1977,May,5,8,13.2,7.7,10.5,5.5,0
1977,May,5,9,12.9,4.6,8.8,8.3,4.3
1977,May,5,10,17.6,9.2,13.4,8.4,0
1977,May,5,11,15.1,12.4,13.8,2.7,6.5
1977,May,5,12,14.2,7.8,11,6.4,1.7
1977,May,5,13,10.7,7,8.9,3.7,0.3
1977,May,5,14,13.3,0.9,7.1,12.4,0
1977,May,5,15,13.7,5,9.4,8.7,0.9
1977,May,5,16,13,6.2,9.6,6.8,0
1977,May,5,17,12.5,6.6,9.6,5.9,0
1977,May,5,18,16.4,4.4,10.4,12,0
1977,May,5,19,17.9,4.6,11.3,13.3,0
1977,May,5,20,16.1,6.4,11.3,9.7,0
1977,May,5,21,18.5,8.5,13.5,10,0
1977,May,5,22,19,6.3,12.7,12.7,0
1977,May,5,23,17.9,5.1,11.5,12.8,0
1977,May,5,24,18.7,7.9,13.3,10.8,0
1977,May,5,25,20.6,7.3,14,13.3,5.3
1977,May,5,26,23.2,10.4,16.8,12.8,0
1977,May,5,27,21.6,6.6,14.1,15,0
1977,May,5,28,23.7,6.8,15.3,16.9,0
1977,May,5,29,18.8,9.3,14.1,9.5,0
1977,May,5,30,12.6,7.9,10.3,4.7,0
1977,May,5,31,14.5,3.7,9.1,10.8,0
1977,Jun,6,1,18.4,4,11.2,14.4,0
1977,Jun,6,2,18.5,4.5,11.5,14,0
1977,Jun,6,3,24.8,7.6,16.2,17.2,0
1977,Jun,6,4,21.7,9.3,15.5,12.4,1.8
1977,Jun,6,5,16.7,9.5,13.1,7.2,0.4
1977,Jun,6,6,16.4,6.2,11.3,10.2,1.7
1977,Jun,6,7,14.7,7.8,11.3,6.9,0
1977,Jun,6,8,18,5.9,12,12.1,0
1977,Jun,6,9,17.2,5.5,11.4,11.7,18.5
1977,Jun,6,10,13.9,9.5,11.7,4.4,7.3
1977,Jun,6,11,13.5,7.8,10.7,5.7,3.3
1977,Jun,6,12,15.4,6.8,11.1,8.6,15.2
1977,Jun,6,13,14.3,9.7,12,4.6,29.9
1977,Jun,6,14,12.7,10.7,11.7,2,1.3
1977,Jun,6,15,12.6,10.7,11.7,1.9,0
1977,Jun,6,16,16.5,9.3,12.9,7.2,0
1977,Jun,6,17,12.4,8.9,10.7,3.5,2.2
1977,Jun,6,18,12.6,8.9,10.8,3.7,0
1977,Jun,6,19,12.3,9,10.7,3.3,0.1
1977,Jun,6,20,12.7,7.8,10.3,4.9,0
1977,Jun,6,21,13.4,7.5,10.5,5.9,0
1977,Jun,6,22,20.2,7.3,13.8,12.9,0
1977,Jun,6,23,19,7.7,13.4,11.3,0
1977,Jun,6,24,19.4,12,15.7,7.4,0.9
1977,Jun,6,25,19,12.4,15.7,6.6,1.6
1977,Jun,6,26,17.6,9,13.3,8.6,0
1977,Jun,6,27,20,8.4,14.2,11.6,2
1977,Jun,6,28,16.9,11.4,14.2,5.5,0.2
1977,Jun,6,29,18.8,9.3,14.1,9.5,0
1977,Jun,6,30,20.2,11.8,16,8.4,0.5
1977,Jul,7,1,19.4,13.3,16.4,6.1,0.3
1977,Jul,7,2,25.1,12.1,18.6,13,0
1977,Jul,7,3,26.7,12.3,19.5,14.4,0
1977,Jul,7,4,26.6,14.2,20.4,12.4,0
1977,Jul,7,5,26.2,13.9,20.1,12.3,0
1977,Jul,7,6,26.5,13.1,19.8,13.4,0
1977,Jul,7,7,25.7,12.8,19.3,12.9,0
1977,Jul,7,8,21.3,12.5,16.9,8.8,0
1977,Jul,7,9,20.2,14.5,17.4,5.7,0
1977,Jul,7,10,20.7,13.8,17.3,6.9,0
1977,Jul,7,11,18.3,12,15.2,6.3,0
1977,Jul,7,12,18.5,12.4,15.5,6.1,0
1977,Jul,7,13,15.6,11.9,13.8,3.7,0
1977,Jul,7,14,17.6,11.1,14.4,6.5,0
1977,Jul,7,15,19.1,6.6,12.9,12.5,0
1977,Jul,7,16,22,9.7,15.9,12.3,0
1977,Jul,7,17,19.1,12.4,15.8,6.7,0.4
1977,Jul,7,18,20.8,14,17.4,6.8,0
1977,Jul,7,19,19.8,11.7,15.8,8.1,0.7
1977,Jul,7,20,19.4,11.1,15.3,8.3,0.5
1977,Jul,7,21,18.7,12.2,15.5,6.5,0.2
1977,Jul,7,22,24.2,13,18.6,11.2,0
1977,Jul,7,23,25.2,16.1,20.7,9.1,0.3
1977,Jul,7,24,18.2,14,16.1,4.2,1.5
1977,Jul,7,25,17,11,14,6,1.9
1977,Jul,7,26,19.6,10.9,15.3,8.7,0
1977,Jul,7,27,19,10.9,15,8.1,0
1977,Jul,7,28,18.9,7.6,13.3,11.3,0
1977,Jul,7,29,19,9.6,14.3,9.4,0
1977,Jul,7,30,22.7,6.9,14.8,15.8,0
1977,Jul,7,31,20.7,14.5,17.6,6.2,0
1977,Aug,8,1,25.9,10.7,18.3,15.2,0
1977,Aug,8,2,25.7,13.9,19.8,11.8,0
1977,Aug,8,3,23.3,15.4,19.4,7.9,0
1977,Aug,8,4,24,10.6,17.3,13.4,0.5
1977,Aug,8,5,23.9,14.4,19.2,9.5,8.1
1977,Aug,8,6,14.6,11.6,13.1,3,5.9
1977,Aug,8,7,16.3,12.3,14.3,4,0.1
1977,Aug,8,8,17,12.4,14.7,4.6,0.6
1977,Aug,8,9,21.7,12.2,17,9.5,0
1977,Aug,8,10,23.5,8.5,16,15,0
1977,Aug,8,11,23.6,11.1,17.4,12.5,0
1977,Aug,8,12,19.9,9.9,14.9,10,0
1977,Aug,8,13,20.5,11.6,16.1,8.9,0.9
1977,Aug,8,14,20.5,15.2,17.9,5.3,8.1
1977,Aug,8,15,21.1,15.2,18.2,5.9,8.9
1977,Aug,8,16,21.3,15.1,18.2,6.2,38
1977,Aug,8,17,17.4,14.6,16,2.8,3.5
1977,Aug,8,18,14.5,12.2,13.4,2.3,1.6
1977,Aug,8,19,13.5,11.9,12.7,1.6,16.3
1977,Aug,8,20,18,12,15,6,0.3
1977,Aug,8,21,18.6,12.2,15.4,6.4,5
1977,Aug,8,22,18.7,13.5,16.1,5.2,0.5
1977,Aug,8,23,19.1,8.9,14,10.2,0.5
1977,Aug,8,24,17,12.3,14.7,4.7,22.1
1977,Aug,8,25,19.5,12.5,16,7,0.8
1977,Aug,8,26,19.7,11,15.4,8.7,0.6
1977,Aug,8,27,17.4,12,14.7,5.4,0.1
1977,Aug,8,28,18.4,7.8,13.1,10.6,0
1977,Aug,8,29,21.4,9.8,15.6,11.6,0
1977,Aug,8,30,18.1,13.9,16,4.2,4.5
1977,Aug,8,31,15.3,12.4,13.9,2.9,2.1
1977,Sep,9,1,18.7,10.5,14.6,8.2,2
1977,Sep,9,2,15.8,14.7,15.3,1.1,2
1977,Sep,9,3,19.4,7.2,13.3,12.2,0
1977,Sep,9,4,19.8,7.9,13.9,11.9,0
1977,Sep,9,5,21.1,13.3,17.2,7.8,0
1977,Sep,9,6,21.8,14.7,18.3,7.1,0
1977,Sep,9,7,18.4,11.7,15.1,6.7,0
1977,Sep,9,8,17.5,10.1,13.8,7.4,0
1977,Sep,9,9,17.1,6.9,12,10.2,0
1977,Sep,9,10,18.5,9.9,14.2,8.6,0
1977,Sep,9,11,20.9,14.2,17.6,6.7,0
1977,Sep,9,12,18.2,11.7,15,6.5,0
1977,Sep,9,13,17.5,6,11.8,11.5,0
1977,Sep,9,14,21.3,6.8,14.1,14.5,0
1977,Sep,9,15,21.8,11.3,16.6,10.5,0.1
1977,Sep,9,16,15.4,9.7,12.6,5.7,0
1977,Sep,9,17,13.4,6,9.7,7.4,0
1977,Sep,9,18,13.4,5.9,9.7,7.5,0
1977,Sep,9,19,14.2,8.9,11.6,5.3,0
1977,Sep,9,20,13.1,9.1,11.1,4,0
1977,Sep,9,21,12.6,9.5,11.1,3.1,0.3
1977,Sep,9,22,12.9,9.8,11.4,3.1,0
1977,Sep,9,23,16.7,10.6,13.7,6.1,0
1977,Sep,9,24,15.6,11,13.3,4.6,0.2
1977,Sep,9,25,19.6,12.7,16.2,6.9,0
1977,Sep,9,26,18.1,10.3,14.2,7.8,0
1977,Sep,9,27,21.7,13.8,17.8,7.9,2.1
1977,Sep,9,28,17.5,14.1,15.8,3.4,0
1977,Sep,9,29,17.8,10.6,14.2,7.2,0
